18001001 ΜΑΚΑΡΙΟΣ ΜΑΚΑΡΙΟΣ ΜΑΚΑΡΙΟΣ
18032002 ψάλατε ψάλατε ψάλατε
18032002 αὐτῷ· αὐτῷ αὐτῷ
18032003 ᾄσατε ᾄσατε ᾄσατε
18032003 αὐτῷ αὐτῷ αὐτῷ
18032003 ᾆσμα ᾆσμα ᾆσμα
18032003 καινόν, καινόν καινόν
18032003 καλῶς καλῶς καλῶς
18032003 ψάλατε ψάλατε ψάλατε
18032003 ἐν ἐν ἐν
18032003 ἀλαλαγμῷ. ἀλαλαγμῷ ἀλαλαγμῷ
18032004 ὅτι ὅτι ὅτι
18032004 εὐθὴς εὐθὴς εὐθής
18032004 ὁ ὁ ὁ
18032004 λόγος λόγος λόγος
18032004 τοῦ τοῦ τοῦ
18032004 κυρίου, κυρίου κυρίου
18032004 καὶ καὶ καί
18032004 πάντα πάντα πάντα
18032004 τὰ τὰ τά
18032004 ἔργα ἔργα ἔργα
18032004 αὐτοῦ αὐτοῦ αὐτοῦ
18032004 ἐν ἐν ἐν
18032004 πίστει· πίστει πίστει
18032005 ἀγαπᾷ ἀγαπᾷ ἀγαπᾷ
18032005 ἐλεημοσύνην ἐλεημοσύνην ἐλεημοσύνην
18032005 καὶ καὶ καί
18032005 κρίσιν, κρίσιν κρίσιν
18032005 τοῦ τοῦ τοῦ
18032005 ἐλέους ἐλέους ἐλέους
18032005 Κυρίου Κυρίου Κυρίου
18032005 πλήρης πλήρης πλήρης
18032005 ἡ ἡ ἡ
18032005 γῆ. γῆ γῆ
18032006 τῷ τῷ τῷ
18032006 λόγῳ λόγῳ λόγῳ
18032006 τοῦ τοῦ τοῦ
18032006 κυρίου κυρίου κυρίου
18032006 οἱ οἱ οἱ
18032006 οὐρανοὶ οὐρανοὶ οὐρανοί
18032006 ἐστερεώθησαν, ἐστερεώθησαν ἐστερεώθησαν
18032006 καὶ καὶ καί
18032006 τῷ τῷ τῷ
18032006 πνεύματι πνεύματι πνεύματι
18032006 τοῦ τοῦ τοῦ
18032006 στόματος στόματος στόματος
18032006 αὐτοῦ αὐτοῦ αὐτοῦ
18032006 πᾶσα πᾶσα πᾶσα
18032006 ἡ ἡ ἡ
18032006 δύναμις δύναμις δύναμις
18032006 αὐτῶν· αὐτῶν αὐτῶν
18032007 συνάγων συνάγων συνάγων
18032007 ὡς ὡς ὡς
18032007 ἀσκὸν ἀσκὸν ἀσκόν
18032007 ὕδατα ὕδατα ὕδατα
18032007 θαλάσσης, θαλάσσης θαλάσσης
18032007 τιθεὶς τιθεὶς τιθείς
18032007 ἐν ἐν ἐν
18032007 θησαυροῖς θησαυροῖς θησαυροῖς
18032007 ἀβύσσους. ἀβύσσους ἀβύσσους
18032008 φοβηθήτω φοβηθήτω φοβηθήτω
18032008 τὸν τὸν τόν
18032008 κύριον κύριον κύριον
18032008 πᾶσα πᾶσα πᾶσα
18032008 ἡ ἡ ἡ
18032008 γῆ, γῆ γῆ
18032008 ἀπ’ ἀπ’ ἀπό
18032008 αὐτοῦ αὐτοῦ αὐτοῦ
18032008 δὲ δὲ δέ
18032008 σαλευθήτωσαν σαλευθήτωσαν σαλευθήτωσαν
18032008 πάντες πάντες πάντες
18032008 οἱ οἱ οἱ
18032008 κατοικοῦντες κατοικοῦντες κατοικοῦντες
18032008 τὴν τὴν τήν
18032008 οἰκουμένην. οἰκουμένην οἰκουμένην
18032009 ὅτι ὅτι ὅτι
18032009 αὐτὸς αὐτὸς αὐτός
18032009 εἶπεν, εἶπεν εἶπεν
18032009 καὶ καὶ καί
18032009 ἐγενήθησαν· ἐγενήθησαν ἐγενήθησαν
18032009 αὐτὸς αὐτὸς αὐτός
18032009 ἐνετείλατο, ἐνετείλατο ἐνετείλατο
18032009 καὶ καὶ καί
18032009 ἐκτίσθησαν. ἐκτίσθησαν ἐκτίσθησαν
18032010 Κύριος Κύριος Κύριος
18032010 διασκεδάζει διασκεδάζει διασκεδάζει
18032010 βουλὰς βουλὰς βουλάς
18032010 ἐθνῶν, ἐθνῶν ἐθνῶν
18032010 ἀθετεῖ ἀθετεῖ ἀθετεῖ
18032010 δὲ δὲ δέ
18032010 λογισμοὺς λογισμοὺς λογισμούς
18032010 λαῶν, λαῶν λαῶν
18032010 καὶ καὶ καί
18032010 ἀθετεῖ ἀθετεῖ ἀθετεῖ
18032010 βουλὰς βουλὰς βουλάς
18032010 ἀρχόντων· ἀρχόντων ἀρχόντων
18032011 ἡ ἡ ἡ
18032011 δὲ δὲ δέ
18032011 βουλὴ βουλὴ βουλή
18032011 τοῦ τοῦ τοῦ
18032011 κυρίου κυρίου κυρίου
18032011 εἰς εἰς εἰς
18032011 τὸν τὸν τόν
18032011 αἰῶνα αἰῶνα αἰῶνα
18032011 μένει, μένει μένει
18032011 λογισμοὶ λογισμοὶ λογισμοί
18032011 τῆς τῆς τῆς
18032011 καρδίας καρδίας καρδίας
18032011 αὐτοῦ αὐτοῦ αὐτοῦ
18032011 ἀπὸ ἀπὸ ἀπό
18032011 γενεῶν γενεῶν γενεῶν
18032011 εἰς εἰς εἰς
18032011 γενεάς. γενεάς γενεάς
18032012 μακάριον μακάριον μακάριον
18032012 τὸ τὸ τό
18032012 ἔθνος ἔθνος ἔθνος
18032012 οὗ οὗ οὗ
18032012 ἐστιν ἐστιν ἐστί(ν)
18032012 Κύριος Κύριος Κύριος
18032012 ὁ ὁ ὁ
18032012 θεὸς θεὸς θεός
18032012 αὐτοῦ, αὐτοῦ αὐτοῦ
18032012 λαὸς λαὸς λαός
18032012 ὃν ὃν ὅν
18032012 ἐξελέξατο ἐξελέξατο ἐξελέξατο
18032012 εἰς εἰς εἰς
18032012 κληρονομίαν κληρονομίαν κληρονομίαν
18032012 ἑαυτῷ. ἑαυτῷ ἑαυτῷ
18032013 ἐξ ἐξ ἐκ
18032013 οὐρανοῦ οὐρανοῦ οὐρανοῦ
18032013 ἐπέβλεψεν ἐπέβλεψεν ἐπέβλεψεν
18032013 ὁ ὁ ὁ
18032013 κύριος, κύριος κύριος
18032013 εἶδεν εἶδεν εἶδεν
18032013 πάντας πάντας πάντας
18032013 τοὺς τοὺς τούς
18032013 υἱοὺς υἱοὺς υἱούς
18032013 τῶν τῶν τῶν
18032013 ἀνθρώπων· ἀνθρώπων ἀνθρώπων
18032014 ἐξ ἐξ ἐκ
18032014 ἑτοίμου ἑτοίμου ἑτοίμου
18032014 κατοικητηρίου κατοικητηρίου κατοικητηρίου
18032014 αὐτοῦ αὐτοῦ αὐτοῦ
18032014 ἐπέβλεψεν ἐπέβλεψεν ἐπέβλεψεν
18032014 ἐπὶ ἐπὶ ἐπί
18032014 πάντας πάντας πάντας
18032014 τοὺς τοὺς τούς
18032014 κατοικοῦντας κατοικοῦντας κατοικοῦντας
18032014 τὴν τὴν τήν
18032014 γῆν, γῆν γῆν
18032015 ὁ ὁ ὁ
18032015 πλάσας πλάσας πλάσας
18032015 κατὰ κατὰ κατά
18032015 μόνας μόνας μόνας
18032015 τὰς τὰς τάς
18032015 καρδίας καρδίας καρδίας
18032015 αὐτῶν, αὐτῶν αὐτῶν
18032015 ὁ ὁ ὁ
18032015 συνιεὶς συνιεὶς συνιείς
18032015 πάντα πάντα πάντα
18032015 τὰ τὰ τά
18032015 ἔργα ἔργα ἔργα
18032015 αὐτῶν. αὐτῶν αὐτῶν
18032016 οὐ οὐ οὐ
18032016 σώζεται σώζεται σώζεται
18032016 βασιλεὺς βασιλεὺς βασιλεύς
18032016 διὰ διὰ διά
18032016 πολλὴν πολλὴν πολλήν
18032016 δύναμιν, δύναμιν δύναμιν
18032016 καὶ καὶ καί
18032016 γίγας γίγας γίγας
18032016 οὐ οὐ οὐ
18032016 σωθήσεται σωθήσεται σωθήσεται
18032016 ἐν ἐν ἐν
18032016 πλήθει πλήθει πλήθει
18032016 ἰσχύος ἰσχύος ἰσχύος
18032016 αὐτοῦ· αὐτοῦ αὐτοῦ
18032017 ψευδὴς ψευδὴς ψευδής
18032017 ἵππος ἵππος ἵππος
18032017 εἰς εἰς εἰς
18032017 σωτηρίαν, σωτηρίαν σωτηρίαν
18032017 ἐν ἐν ἐν
18032017 δὲ δὲ δέ
18032017 πλήθει πλήθει πλήθει
18032017 δυνάμεως δυνάμεως δυνάμεως
18032017 αὐτοῦ αὐτοῦ αὐτοῦ
18032017 οὐ οὐ οὐ
18032017 σωθήσεται. σωθήσεται σωθήσεται
18032018 ἰδοὺ ἰδοὺ ἰδού
18032018 οἱ οἱ οἱ
18032018 ὀφθαλμοὶ ὀφθαλμοὶ ὀφθαλμοί
18032018 Κυρίου Κυρίου Κυρίου
18032018 ἐπὶ ἐπὶ ἐπί
18032018 τοὺς τοὺς τούς
18032018 φοβουμένους φοβουμένους φοβουμένους
18032018 αὐτόν, αὐτόν αὐτόν
18032018 τοὺς τοὺς τούς
18032018 ἐλπίζοντας ἐλπίζοντας ἐλπίζοντας
18032018 ἐπὶ ἐπὶ ἐπί
18032018 τὸ τὸ τό
18032018 ἔλεος ἔλεος ἔλεος
18032018 αὐτοῦ, αὐτοῦ αὐτοῦ
18032019 ῥύσασθαι ῥύσασθαι ῥύσασθαι
18032019 ἐκ ἐκ ἐκ
18032019 θανάτου θανάτου θανάτου
18032019 τὰς τὰς τάς
18032019 ψυχὰς ψυχὰς ψυχάς
18032019 αὐτῶν, αὐτῶν αὐτῶν
18032019 καὶ καὶ καί
18032019 διαθρέψαι διαθρέψαι διαθρέψαι
18032019 αὐτοὺς αὐτοὺς αὐτούς
18032019 ἐν ἐν ἐν
18032019 λιμῷ. λιμῷ λιμῷ
18032020 ἡ ἡ ἡ
18032020 ψυχὴ ψυχὴ ψυχή
18032020 ἡμῶν ἡμῶν ἡμῶν
18032020 ὑπομένει ὑπομένει ὑπομένει
18032020 τῷ τῷ τῷ
18032020 κυρίῳ, κυρίῳ κυρίῳ
18032020 ὅτι ὅτι ὅτι
18032020 βοηθὸς βοηθὸς βοηθός
18032020 καὶ καὶ καί
18032020 ὑπερασπιστὴς ὑπερασπιστὴς ὑπερασπιστής
18032020 ἡμῶν ἡμῶν ἡμῶν
18032020 ἐστιν· ἐστιν ἐστί(ν)
18032021 ὅτι ὅτι ὅτι
18032021 ἐν ἐν ἐν
18032021 αὐτῷ αὐτῷ αὐτῷ
18032021 εὐφρανθήσεται εὐφρανθήσεται εὐφρανθήσεται
18032021 ἡ ἡ ἡ
18032021 καρδία καρδία καρδία
18032021 ἡμῶν, ἡμῶν ἡμῶν
18032021 καὶ καὶ καί
18032021 ἐν ἐν ἐν
18032021 τῷ τῷ τῷ
18032021 ὀνόματι ὀνόματι ὀνόματι
18032021 τῷ τῷ τῷ
18032021 ἁγίῳ ἁγίῳ ἁγίῳ
18032021 αὐτοῦ αὐτοῦ αὐτοῦ
18032021 ἠλπίσαμεν. ἠλπίσαμεν ἠλπίσαμεν
18032022 γένοιτο γένοιτο γένοιτο
18032022 τὸ τὸ τό
18032022 ἔλεός ἔλεός ἔλεός
18032022 σου, σου σου
18032022 Κύριε, Κύριε Κύριε
18032022 ἐφ’ ἐφ’ ἐπί
18032022 ἡμᾶς, ἡμᾶς ἡμᾶς
18032022 καθάπερ καθάπερ καθάπερ
18032022 ἠλπίσαμεν ἠλπίσαμεν ἠλπίσαμεν
18032022 ἐπὶ ἐπὶ ἐπί
18032022 σέ. σέ σέ
18033001 Τῷ Τῷ Τῷ
18033001 Δαυείδ, Δαυείδ Δαυείδ
18033001 ὁπότε ὁπότε ὁπότε
18033001 ἠλλοίωσεν ἠλλοίωσεν ἠλλοίωσεν
18033001 τὸ τὸ τό
18033001 πρόσωπον πρόσωπον πρόσωπον
18033001 αὐτοῦ αὐτοῦ αὐτοῦ
18033001 ἐναντίον ἐναντίον ἐναντίον
18033001 Ἀβειμέλεχ, Ἀβειμέλεχ Ἀβειμέλεχ
18033001 καὶ καὶ καί
18033001 ἀπέλυσεν ἀπέλυσεν ἀπέλυσεν
18033001 αὐτόν, αὐτόν αὐτόν
18033001 καὶ καὶ καί
18033001 ἀπῆλθεν. ἀπῆλθεν ἀπῆλθεν
18033002 Εὐλογήσω Εὐλογήσω Εὐλογήσω
18033002 τὸν τὸν τόν
18033002 κύριον κύριον κύριον
18033002 ἐν ἐν ἐν
18033002 παντὶ παντὶ παντί
18033002 καιρῷ, καιρῷ καιρῷ
18033002 διὰ διὰ διά
18033002 παντὸς παντὸς παντός
18033002 ἡ ἡ ἡ
18033002 αἴνεσις αἴνεσις αἴνεσις
18033002 αὐτοῦ αὐτοῦ αὐτοῦ
18033002 ἐν ἐν ἐν
18033002 τῷ τῷ τῷ
18033002 στόματί στόματί στόματί
18033002 μου. μου μου
18033003 ἐν ἐν ἐν
18033003 τῷ τῷ τῷ
18033003 κυρίῳ κυρίῳ κυρίῳ
18033003 ἐπαινεσθήσεται ἐπαινεσθήσεται ἐπαινεσθήσεται
18033003 ἡ ἡ ἡ
18033003 ψυχή ψυχή ψυχή
18033003 μου· μου μου
18033003 ἀκουσάτωσαν ἀκουσάτωσαν ἀκουσάτωσαν
18033003 πρᾳεῖς πρᾳεῖς πρᾳεῖς
18033003 καὶ καὶ καί
18033003 εὐφρανθήτωσαν. εὐφρανθήτωσαν εὐφρανθήτωσαν
18033004 μεγαλύνατε μεγαλύνατε μεγαλύνατε
18033004 τὸν τὸν τόν
18033004 κύριον κύριον κύριον
18033004 σὺν σὺν σύν
18033004 ἐμοί, ἐμοί ἐμοί
18033004 καὶ καὶ καί
18033004 ὑψώσωμεν ὑψώσωμεν ὑψώσωμεν
18033004 τὸ τὸ τό
18033004 ὄνομα ὄνομα ὄνομα
18033004 αὐτοῦ αὐτοῦ αὐτοῦ
18033004 ἐπὶ ἐπὶ ἐπί
18033004 τὸ τὸ τό
18033004 αὐτό. αὐτό αὐτό
18033005 ἐξεζήτησα ἐξεζήτησα ἐξεζήτησα
18033005 τὸν τὸν τόν
18033005 κύριον, κύριον κύριον
18033005 καὶ καὶ καί
18033005 ἐπήκουσέν ἐπήκουσέν ἐπήκουσέν
18033005 μου μου μου
18033005 καὶ καὶ καί
18033005 ἐκ ἐκ ἐκ
18033005 πασῶν πασῶν πασῶν
18033005 τῶν τῶν τῶν
18033005 παροικιῶν παροικιῶν παροικιῶν
18033005 μου μου μου
18033005 ἐρύσατό ἐρύσατό ἐρύσατό
18033005 με. με με
18033006 προσέλθατε προσέλθατε προσέλθατε
18033006 πρὸς πρὸς πρός
18033006 αὐτὸν αὐτὸν αὐτόν
18033006 καὶ καὶ καί
18033006 φωτίσθητε, φωτίσθητε φωτίσθητε
18033006 καὶ καὶ καί
18033006 τὰ τὰ τά
18033006 πρόσωπα πρόσωπα πρόσωπα
18033006 ὑμῶν ὑμῶν ὑμῶν
18033006 οὐ οὐ οὐ
18033006 μὴ μὴ μή
18033006 καταισχυνθῇ· καταισχυνθῇ καταισχυνθῇ
18033007 οὗτος οὗτος οὗτος
18033007 ὁ ὁ ὁ
18033007 πτωχὸς πτωχὸς πτωχός
18033007 ἐκέκραξεν, ἐκέκραξεν ἐκέκραξεν
18033007 καὶ καὶ καί
18033007 ὁ ὁ ὁ
18033007 κύριος κύριος κύριος
18033007 εἰσήκουσεν εἰσήκουσεν εἰσήκουσεν
18033007 αὐτοῦ αὐτοῦ αὐτοῦ
18033007 καὶ καὶ καί
18033007 ἐκ ἐκ ἐκ
18033007 πασῶν πασῶν πασῶν
18033007 τῶν τῶν τῶν
18033007 θλίψεων θλίψεων θλίψεων
18033007 αὐτοῦ αὐτοῦ αὐτοῦ
18033007 ἔσωσεν ἔσωσεν ἔσωσεν
18033007 αὐτόν. αὐτόν αὐτόν
18033008 παρεμβαλεῖ παρεμβαλεῖ παρεμβαλεῖ
18033008 ἄγγελος ἄγγελος ἄγγελος
18033008 Κυρίου Κυρίου Κυρίου
18033008 κύκλῳ κύκλῳ κύκλῳ
18033008 τῶν τῶν τῶν
18033008 φοβουμένων φοβουμένων φοβουμένων
18033008 αὐτὸν αὐτὸν αὐτόν
18033008 καὶ καὶ καί
18033008 ῥύσεται ῥύσεται ῥύσεται
18033008 αὐτούς. αὐτούς αὐτούς
18033009 γεύσασθε γεύσασθε γεύσασθε
18033009 καὶ καὶ καί
18033009 ἴδετε ἴδετε ἴδετε
18033009 ὅτι ὅτι ὅτι
18033009 χρηστὸς χρηστὸς χρηστός
18033009 ὁ ὁ ὁ
18033009 κύριος· κύριος κύριος
18033009 μακάριος μακάριος μακάριος
18033009 ἀνὴρ ἀνὴρ ἀνήρ
18033009 ὃς ὃς ὅς
18033009 ἐλπίζει ἐλπίζει ἐλπίζει
18033009 ἐπ’ ἐπ’ ἐπί
18033009 αὐτόν. αὐτόν αὐτόν
18033010 φοβήθητε φοβήθητε φοβήθητε
18033010 τὸν τὸν τόν
18033010 κύριον κύριον κύριον
18033010 πάντες πάντες πάντες
18033010 οἱ οἱ οἱ
18033010 ἅγιοι ἅγιοι ἅγιοι
18033010 αὐτοῦ, αὐτοῦ αὐτοῦ
18033010 ὅτι ὅτι ὅτι
18033010 οὐκ οὐκ οὐ
18033010 ἔστιν ἔστιν ἐστί(ν)
18033010 ὑστέρημα ὑστέρημα ὑστέρημα
18033010 τοῖς τοῖς τοῖς
18033010 φοβουμένοις φοβουμένοις φοβουμένοις
18033010 αὐτόν. αὐτόν αὐτόν
18033011 πλούσιοι πλούσιοι πλούσιοι
18033011 ἐπτώχευσαν ἐπτώχευσαν ἐπτώχευσαν
18033011 καὶ καὶ καί
18033011 ἐπείνασαν, ἐπείνασαν ἐπείνασαν
18033011 οἱ οἱ οἱ
18033011 δὲ δὲ δέ
18033011 ἐκζητοῦντες ἐκζητοῦντες ἐκζητοῦντες
18033011 τὸν τὸν τόν
18033011 κύριον κύριον κύριον
18033011 οὐκ οὐκ οὐ
18033011 ἐλαττωθήσονται ἐλαττωθήσονται ἐλαττωθήσονται
18033011 παντὸς παντὸς παντός
18033011 ἀγαθοῦ. ἀγαθοῦ ἀγαθοῦ
18033011 διάψαλμα. διάψαλμα διάψαλμα
18033012 δεῦτε, δεῦτε δεῦτε
18033012 τέκνα, τέκνα τέκνα
18033012 ἀκούσατέ ἀκούσατέ ἀκούσατέ
18033012 μου, μου μου
18033012 φόβον φόβον φόβον
18033012 Κυρίου Κυρίου Κυρίου
18033012 διδάξω διδάξω διδάξω
18033012 ὑμᾶς. ὑμᾶς ὑμᾶς
18033013 τίς τίς τίς
18033013 ἐστιν ἐστιν ἐστί(ν)
18033013 ἄνθρωπος ἄνθρωπος ἄνθρωπος
18033013 ὁ ὁ ὁ
18033013 θέλων θέλων θέλων
18033013 ζωήν, ζωήν ζωήν
18033013 ἀγαπῶν ἀγαπῶν ἀγαπῶν
18033013 ἰδεῖν ἰδεῖν ἰδεῖν
18033013 ἡμέρας ἡμέρας ἡμέρας
18033013 ἀγαθάς; ἀγαθάς ἀγαθάς
18033014 παῦσον παῦσον παῦσον
18033014 τὴν τὴν τήν
18033014 γλῶσσάν γλῶσσάν γλῶσσάν
18033014 σου σου σου
18033014 ἀπὸ ἀπὸ ἀπό
18033014 κακοῦ, κακοῦ κακοῦ
18033014 καὶ καὶ καί
18033014 χείλη χείλη χείλη
18033014 τοῦ τοῦ τοῦ
18033014 μὴ μὴ μή
18033014 λαλῆσαι λαλῆσαι λαλῆσαι
18033014 δόλον· δόλον δόλον
18033015 ἔκκλινον ἔκκλινον ἔκκλινον
18033015 ἀπὸ ἀπὸ ἀπό
18033015 κακοῦ κακοῦ κακοῦ
18033015 καὶ καὶ καί
18033015 ποίησον ποίησον ποίησον
18033015 ἀγαθόν, ἀγαθόν ἀγαθόν
18033015 ζήτησον ζήτησον ζήτησον
18033015 εἰρήνην εἰρήνην εἰρήνην
18033015 καὶ καὶ καί
18033015 δίωξον δίωξον δίωξον
18033015 αὐτήν. αὐτήν αὐτήν
18033016 ὅτι ὅτι ὅτι
18033016 ὀφθαλμοὶ ὀφθαλμοὶ ὀφθαλμοί
18033016 Κυρίου Κυρίου Κυρίου
18033016 ἐπὶ ἐπὶ ἐπί
18033016 δικαίους, δικαίους δικαίους
18033016 καὶ καὶ καί
18033016 ὦτα ὦτα ὦτα
18033016 αὐτοῦ αὐτοῦ αὐτοῦ
18033016 εἰς εἰς εἰς
18033016 δέησιν δέησιν δέησιν
18033016 αὐτῶν· αὐτῶν αὐτῶν
18033017 πρόσωπον πρόσωπον πρόσωπον
18033017 δὲ δὲ δέ
18033017 Κυρίου Κυρίου Κυρίου
18033017 ἐπὶ ἐπὶ ἐπί
18033017 ποιοῦντας ποιοῦντας ποιοῦντας
18033017 κακά, κακά κακά
18033017 τοῦ τοῦ τοῦ
18033017 ἐξολεθρεῦσαι ἐξολεθρεῦσαι ἐξολεθρεῦσαι
18033017 ἐκ ἐκ ἐκ
18033017 γῆς γῆς γῆς
18033017 τὸ τὸ τό
18033017 μνημόσυνον μνημόσυνον μνημόσυνον
18033017 αὐτῶν. αὐτῶν αὐτῶν
18033018 ἐκέκραξαν ἐκέκραξαν ἐκέκραξαν
18033018 οἱ οἱ οἱ
18033018 δίκαιοι, δίκαιοι δίκαιοι
18033018 καὶ καὶ καί
18033018 ὁ ὁ ὁ
18033018 κύριος κύριος κύριος
18033018 εἰσήκουσεν εἰσήκουσεν εἰσήκουσεν
18033018 αὐτῶν αὐτῶν αὐτῶν
18033018 καὶ καὶ καί
18033018 ἐκ ἐκ ἐκ
18033018 πασῶν πασῶν πασῶν
18033018 τῶν τῶν τῶν
18033018 θλίψεων θλίψεων θλίψεων
18033018 αὐτῶν αὐτῶν αὐτῶν
18033018 ἐρύσατο ἐρύσατο ἐρύσατο
18033018 αὐτούς. αὐτούς αὐτούς
18033019 ἐγγὺς ἐγγὺς ἐγγύς
18033019 Κύριος Κύριος Κύριος
18033019 τοῖς τοῖς τοῖς
18033019 συντετριμμένοις συντετριμμένοις συντετριμμένοις
18033019 τὴν τὴν τήν
18033019 καρδίαν, καρδίαν καρδίαν
18033019 καὶ καὶ καί
18033019 τοὺς τοὺς τούς
18033019 ταπεινοὺς ταπεινοὺς ταπεινούς
18033019 τῷ τῷ τῷ
18033019 πνεύματι πνεύματι πνεύματι
18033019 σώσει. σώσει σώσει
18033020 πολλαὶ πολλαὶ πολλαί
18033020 αἱ αἱ αἱ
18033020 θλίψεις θλίψεις θλίψεις
18033020 τῶν τῶν τῶν
18033020 δικαίων, δικαίων δικαίων
18033020 καὶ καὶ καί
18033020 ἐκ ἐκ ἐκ
18033020 πασῶν πασῶν πασῶν
18033020 αὐτῶν αὐτῶν αὐτῶν
18033020 ῥύσεται ῥύσεται ῥύσεται
18033020 αὐτούς. αὐτούς αὐτούς
18033021 Κύριος Κύριος Κύριος
18033021 φυλάσσει φυλάσσει φυλάσσει
18033021 πάντα πάντα πάντα
18033021 τὰ τὰ τά
18033021 ὀστᾶ ὀστᾶ ὀστᾶ
18033021 αὐτῶν, αὐτῶν αὐτῶν
18033021 ἓν ἓν ἕν
18033021 ἐξ ἐξ ἐκ
18033021 αὐτῶν αὐτῶν αὐτῶν
18033021 οὐ οὐ οὐ
18033021 συντριβήσεται. συντριβήσεται συντριβήσεται
18033022 θάνατος θάνατος θάνατος
18033022 ἁμαρτωλῶν ἁμαρτωλῶν ἁμαρτωλῶν
18033022 πονηρός, πονηρός πονηρός
18033022 καὶ καὶ καί
18033022 οἱ οἱ οἱ
18033022 μισοῦντες μισοῦντες μισοῦντες
18033022 τὸν τὸν τόν
18033022 δίκαιον δίκαιον δίκαιον
18033022 πλημμελήσουσιν. πλημμελήσουσιν πλημμελήσουσιν
18033023 λυτρώσεται λυτρώσεται λυτρώσεται
18033023 Κύριος Κύριος Κύριος
18033023 ψυχὰς ψυχὰς ψυχάς
18033023 δούλων δούλων δούλων
18033023 αὐτοῦ, αὐτοῦ αὐτοῦ
18033023 καὶ καὶ καί
18033023 οὐ οὐ οὐ
18033023 μὴ μὴ μή
18033023 πλημμελήσουσιν πλημμελήσουσιν πλημμελήσουσιν
18033023 πάντες πάντες πάντες
18033023 οἱ οἱ οἱ
18033023 ἐλπίζοντες ἐλπίζοντες ἐλπίζοντες
18033023 ἐπ’ ἐπ’ ἐπί
18033023 αὐτόν. αὐτόν αὐτόν
18034001 Τῷ Τῷ Τῷ
18034001 Δαυείδ. Δαυείδ Δαυείδ
18034001 Δίκασον, Δίκασον Δίκασον
18034001 Κύριε, Κύριε Κύριε
18034001 τοὺς τοὺς τούς
18034001 ἀδικοῦντάς ἀδικοῦντάς ἀδικοῦντάς
18034001 ⸆ ⸆ ⸆
18034001 με, με με
18034001 πολέμησον πολέμησον πολέμησον
18034001 τοὺς τοὺς τούς
18034001 πολεμοῦντάς πολεμοῦντάς πολεμοῦντάς
18034001 με· με με
18034002 ἐπιλαβοῦ ἐπιλαβοῦ ἐπιλαβοῦ
18034002 ὅπλου ὅπλου ὅπλου
18034002 καὶ καὶ καί
18034002 θυρεοῦ, θυρεοῦ θυρεοῦ
18034002 καὶ καὶ καί
18034002 ἀνάστηθι ἀνάστηθι ἀνάστηθι
18034002 εἰς εἰς εἰς
18034002 βοήθειάν βοήθειάν βοήθειάν
18034002 μοι· μοι μοι
18034003 ⸂⸆⸃ ⸂⸆⸃ ⸂⸆⸃
18034003 ἔκχεον ἔκχεον ἔκχεον
18034003 ῥομφαίαν ῥομφαίαν ῥομφαίαν
18034003 καὶ καὶ καί
18034003 σύνκλεισον σύνκλεισον σύνκλεισον
18034003 ἐξ ἐξ ἐκ
18034003 ἐναντίας ἐναντίας ἐναντίας
18034003 τῶν τῶν τῶν
18034003 καταδιωκόντων καταδιωκόντων καταδιωκόντων
18034003 με· με με
18034003 εἰπὸν εἰπὸν εἰπόν
18034003 τῇ τῇ τῇ
18034003 ψυχῇ ψυχῇ ψυχῇ
18034003 μου μου μου
18034003 Σωτηρία Σωτηρία Σωτηρία
18034003 σου σου σου
18034003 ἐγώ ἐγώ ἐγώ
18034003 εἰμι. εἰμι εἰμι
18034004 αἰσχυνθείησαν αἰσχυνθείησαν αἰσχυνθείησαν
18034004 καὶ καὶ καί
18034004 ἐντραπείησαν ἐντραπείησαν ἐντραπείησαν
18034004 οἱ οἱ οἱ
18034004 ζητοῦντες ζητοῦντες ζητοῦντες
18034004 τὴν τὴν τήν
18034004 ψυχήν ψυχήν ψυχήν
18034004 μου, μου μου
18034004 ἀποστραφείησαν ἀποστραφείησαν ἀποστραφείησαν
18034004 εἰς εἰς εἰς
18034004 τὰ τὰ τά
18034004 ὀπίσω ὀπίσω ὀπίσω
18034004 καὶ καὶ καί
18034004 καταισχυνθείησαν καταισχυνθείησαν καταισχυνθείησαν
18034004 οἱ οἱ οἱ
18034004 λογιζόμενοί λογιζόμενοί λογιζόμενοί
18034004 μοι μοι μοι
18034004 κακά. κακά κακά
18034005 γενηθήτωσαν γενηθήτωσαν γενηθήτωσαν
18034005 ὡσεὶ ὡσεὶ ὡσεί
18034005 χνοῦς χνοῦς χνοῦς
18034005 κατὰ κατὰ κατά
18034005 πρόσωπον πρόσωπον πρόσωπον
18034005 ἀνέμου, ἀνέμου ἀνέμου
18034005 καὶ καὶ καί
18034005 ἄγγελος ἄγγελος ἄγγελος
18034005 Κυρίου Κυρίου Κυρίου
18034005 ἐκθλίβων ἐκθλίβων ἐκθλίβων
18034005 αὐτούς· αὐτούς αὐτούς
18034006 γενηθήτω γενηθήτω γενηθήτω
18034006 ἡ ἡ ἡ
18034006 ὁδὸς ὁδὸς ὁδός
18034006 αὐτῶν αὐτῶν αὐτῶν
18034006 σκότος σκότος σκότος
18034006 καὶ καὶ καί
18034006 ὀλίσθημα, ὀλίσθημα ὀλίσθημα
18034006 καὶ καὶ καί
18034006 ἄγγελος ἄγγελος ἄγγελος
18034006 Κυρίου Κυρίου Κυρίου
