05001001 ΟΥΤΟΙ ΟΥΤΟΙ ΟΥΤΟΙ
05007001 ἐκεῖ ἐκεῖ ἐκεῖ
05007001 κληρονομῆσαι, κληρονομῆσαι κληρονομῆσαι
05007001 καὶ καὶ καί
05007001 ἐξαρεῖ ἐξαρεῖ ἐξαρεῖ
05007001 ἔθνη ἔθνη ἔθνη
05007001 μεγάλα μεγάλα μεγάλα
05007001 ἀπὸ ἀπὸ ἀπό
05007001 προσώπου προσώπου προσώπου
05007001 σου, σου σου
05007001 τὸν τὸν τόν
05007001 Χετταῖον Χετταῖον Χετταῖον
05007001 καὶ καὶ καί
05007001 Ἀμορραῖον Ἀμορραῖον Ἀμορραῖον
05007001 καὶ καὶ καί
05007001 Γεργεσαῖον Γεργεσαῖον Γεργεσαῖον
05007001 καὶ καὶ καί
05007001 Χαναναῖον Χαναναῖον Χαναναῖον
05007001 καὶ καὶ καί
05007001 Φερεζαῖον Φερεζαῖον Φερεζαῖον
05007001 καὶ καὶ καί
05007001 Εὑαῖον Εὑαῖον Εὑαῖον
05007001 καὶ καὶ καί
05007001 Ἰεβουσαῖον, Ἰεβουσαῖον Ἰεβουσαῖον
05007001 ἑπτὰ ἑπτὰ ἑπτά
05007001 ἔθνη ἔθνη ἔθνη
05007001 πολλὰ πολλὰ πολλά
05007001 καὶ καὶ καί
05007001 ἰσχυρότερα ἰσχυρότερα ἰσχυρότερα
05007001 ὑμῶν, ὑμῶν ὑμῶν
05007002 καὶ καὶ καί
05007002 παραδώσει παραδώσει παραδώσει
05007002 αὐτοὺς αὐτοὺς αὐτούς
05007002 Κύριος Κύριος Κύριος
05007002 ὁ ὁ ὁ
05007002 θεός θεός θεός
05007002 σου σου σου
05007002 εἰς εἰς εἰς
05007002 τὰς τὰς τάς
05007002 χεῖράς χεῖράς χεῖράς
05007002 σου, σου σου
05007002 καὶ καὶ καί
05007002 πατάξεις πατάξεις πατάξεις
05007002 αὐτούς, αὐτούς αὐτούς
05007002 ἀφανισμῷ, ἀφανισμῷ ἀφανισμῷ
05007002 ἀφανιεῖς ἀφανιεῖς ἀφανιεῖς
05007002 αὐτούς· αὐτούς αὐτούς
05007002 οὐ οὐ οὐ
05007002 διαθήσῃ διαθήσῃ διαθήσῃ
05007002 πρὸς πρὸς πρός
05007002 αὐτοὺς αὐτοὺς αὐτούς
05007002 διαθήκην, διαθήκην διαθήκην
05007002 οὐδὲ οὐδὲ οὐδέ
05007002 μὴ μὴ μή
05007002 ἐλεήσητε ἐλεήσητε ἐλεήσητε
05007002 αὐτούς, αὐτούς αὐτούς
05007003 οὐδὲ οὐδὲ οὐδέ
05007003 μὴ μὴ μή
05007003 γαμβρεύσητε γαμβρεύσητε γαμβρεύσητε
05007003 πρὸς πρὸς πρός
05007003 αὐτούς· αὐτούς αὐτούς
05007003 τὴν τὴν τήν
05007003 θυγατέρα θυγατέρα θυγατέρα
05007003 σου σου σου
05007003 οὐ οὐ οὐ
05007003 δώσεις δώσεις δώσεις
05007003 τῷ τῷ τῷ
05007003 υἱῷ υἱῷ υἱῷ
05007003 αὐτοῦ, αὐτοῦ αὐτοῦ
05007003 καὶ καὶ καί
05007003 τὴν τὴν τήν
05007003 θυγατέρα θυγατέρα θυγατέρα
05007003 αὐτοῦ αὐτοῦ αὐτοῦ
05007003 οὐ οὐ οὐ
05007003 λήμψῃ λήμψῃ λήμψῃ
05007003 τῷ τῷ τῷ
05007003 υἱῷ υἱῷ υἱῷ
05007003 σου· σου σου
05007004 ἀποστήσει ἀποστήσει ἀποστήσει
05007004 γὰρ γὰρ γάρ
05007004 τὸν τὸν τόν
05007004 υἱόν υἱόν υἱόν
05007004 σου σου σου
05007004 ἀπ’ ἀπ’ ἀπό
05007004 ἐμοῦ, ἐμοῦ ἐμοῦ
05007004 καὶ καὶ καί
05007004 λατρεύσει λατρεύσει λατρεύσει
05007004 θεοῖς θεοῖς θεοῖς
05007004 ἑτέροις, ἑτέροις ἑτέροις
05007004 καὶ καὶ καί
05007004 ὀργισθήσεται ὀργισθήσεται ὀργισθήσεται
05007004 θυμῷ θυμῷ θυμῷ
05007004 Κύριος Κύριος Κύριος
05007004 εἰς εἰς εἰς
05007004 ὑμᾶς, ὑμᾶς ὑμᾶς
05007004 καὶ καὶ καί
05007004 ἐξολεθρεύσει ἐξολεθρεύσει ἐξολεθρεύσει
05007004 σε σε σε
05007004 τὸ τὸ τό
05007004 τάχος. τάχος τάχος
05007005 ἀλλ’ ἀλλ’ ἀλλά
05007005 οὕτως οὕτως οὕτως
05007005 ποιήσετε ποιήσετε ποιήσετε
05007005 αὐτοῖς· αὐτοῖς αὐτοῖς
05007005 τοὺς τοὺς τούς
05007005 βωμοὺς βωμοὺς βωμούς
05007005 αὐτῶν αὐτῶν αὐτῶν
05007005 καθελεῖτε, καθελεῖτε καθελεῖτε
05007005 καὶ καὶ καί
05007005 τὰς τὰς τάς
05007005 στήλας στήλας στήλας
05007005 αὐτῶν αὐτῶν αὐτῶν
05007005 συντρίψετε, συντρίψετε συντρίψετε
05007005 καὶ καὶ καί
05007005 τὰ τὰ τά
05007005 ἄλση ἄλση ἄλση
05007005 αὐτῶν αὐτῶν αὐτῶν
05007005 ἐκκόψετε, ἐκκόψετε ἐκκόψετε
05007005 καὶ καὶ καί
05007005 τὰ τὰ τά
05007005 γλυπτὰ γλυπτὰ γλυπτά
05007005 τῶν τῶν τῶν
05007005 θεῶν θεῶν θεῶν
05007005 αὐτῶν αὐτῶν αὐτῶν
05007005 κατακαύσετε κατακαύσετε κατακαύσετε
05007005 πυρί· πυρί πυρί
05007006 ὅτι ὅτι ὅτι
05007006 λαὸς λαὸς λαός
05007006 ἅγιος ἅγιος ἅγιος
05007006 εἶ εἶ εἶ
05007006 Κυρίῳ Κυρίῳ Κυρίῳ
05007006 τῷ τῷ τῷ
05007006 θεῷ θεῷ θεῷ
05007006 σου, σου σου
05007006 καὶ καὶ καί
05007006 σὲ σὲ σέ
05007006 προείλατο προείλατο προείλατο
05007006 Κύριος Κύριος Κύριος
05007006 ὁ ὁ ὁ
05007006 θεός θεός θεός
05007006 σου, σου σου
05007006 εἶναί εἶναί εἶναί
05007006 σε σε σε
05007006 αὐτῷ αὐτῷ αὐτῷ
05007006 λαὸν λαὸν λαόν
05007006 περιούσιον περιούσιον περιούσιον
05007006 παρὰ παρὰ παρά
05007006 πάντα πάντα πάντα
05007006 τὰ τὰ τά
05007006 ἔθνη ἔθνη ἔθνη
05007006 ὅσα ὅσα ὅσα
05007006 ἐπὶ ἐπὶ ἐπί
05007006 προσώπου προσώπου προσώπου
05007006 τῆς τῆς τῆς
05007006 γῆς. γῆς γῆς
05007007 οὐχ οὐχ οὐ
05007007 ὅτι ὅτι ὅτι
05007007 πολυπληθεῖτε πολυπληθεῖτε πολυπληθεῖτε
05007007 παρὰ παρὰ παρά
05007007 πάντα πάντα πάντα
05007007 τὰ τὰ τά
05007007 ἔθνη, ἔθνη ἔθνη
05007007 προείλατο προείλατο προείλατο
05007007 Κύριος Κύριος Κύριος
05007007 ὑμᾶς ὑμᾶς ὑμᾶς
05007007 καὶ καὶ καί
05007007 ἐξελέξατο ἐξελέξατο ἐξελέξατο
05007007 ὑμᾶς· ὑμᾶς ὑμᾶς
05007007 ὑμεῖς ὑμεῖς ὑμεῖς
05007007 γάρ γάρ γάρ
05007007 ἐστε ἐστε ἐστε
05007007 ὀλιγοστοὶ ὀλιγοστοὶ ὀλιγοστοί
05007007 παρὰ παρὰ παρά
05007007 πάντα πάντα πάντα
05007007 τὰ τὰ τά
05007007 ἔθνη· ἔθνη ἔθνη
05007008 ἀλλὰ ἀλλὰ ἀλλά
05007008 παρὰ παρὰ παρά
05007008 τὸ τὸ τό
05007008 ἀγαπᾷν ἀγαπᾷν ἀγαπᾷν
05007008 Κύριον Κύριον Κύριον
05007008 ὑμᾶς, ὑμᾶς ὑμᾶς
05007008 καὶ καὶ καί
05007008 διατηρῶν διατηρῶν διατηρῶν
05007008 τὸν τὸν τόν
05007008 ὅρκον ὅρκον ὅρκον
05007008 ὃν ὃν ὅν
05007008 ὤμοσεν ὤμοσεν ὤμοσεν
05007008 τοῖς τοῖς τοῖς
05007008 πατράσιν πατράσιν πατράσιν
05007008 ὑμῶν, ὑμῶν ὑμῶν
05007008 ἐξήγαγεν ἐξήγαγεν ἐξήγαγεν
05007008 Κύριος Κύριος Κύριος
05007008 ὑμᾶς ὑμᾶς ὑμᾶς
05007008 ἐν ἐν ἐν
05007008 χειρὶ χειρὶ χειρί
05007008 κραταιᾷ, κραταιᾷ κραταιᾷ
05007008 καὶ καὶ καί
05007008 ἐλυτρώσατό ἐλυτρώσατό ἐλυτρώσατό
05007008 ἐξ ἐξ ἐκ
05007008 οἴκου οἴκου οἴκου
05007008 δουλίας, δουλίας δουλίας
05007008 ἐκ ἐκ ἐκ
05007008 χειρὸς χειρὸς χειρός
05007008 Φαραὼ Φαραὼ Φαραώ
05007008 βασιλέως βασιλέως βασιλέως
05007008 Αἰγύπτου. Αἰγύπτου Αἰγύπτου
05007009 καὶ καὶ καί
05007009 γνώσεσθε γνώσεσθε γνώσεσθε
05007009 σήμερον σήμερον σήμερον
05007009 ὅτι ὅτι ὅτι
05007009 Κύριος Κύριος Κύριος
05007009 ὁ ὁ ὁ
05007009 θεός θεός θεός
05007009 σου, σου σου
05007009 οὗτος οὗτος οὗτος
05007009 θεός, θεός θεός
05007009 θεὸς θεὸς θεός
05007009 πιστός, πιστός πιστός
05007009 ὁ ὁ ὁ
05007009 φυλάσσων φυλάσσων φυλάσσων
05007009 διαθήκην διαθήκην διαθήκην
05007009 καὶ καὶ καί
05007009 ἔλεος ἔλεος ἔλεος
05007009 τοῖς τοῖς τοῖς
05007009 ἀγαπῶσιν ἀγαπῶσιν ἀγαπῶσιν
05007009 αὐτὸν αὐτὸν αὐτόν
05007009 καὶ καὶ καί
05007009 τοῖς τοῖς τοῖς
05007009 φυλάσσουσιν φυλάσσουσιν φυλάσσουσιν
05007009 τὰς τὰς τάς
05007009 ἐντολὰς ἐντολὰς ἐντολάς
05007009 αὐτοῦ αὐτοῦ αὐτοῦ
05007009 εἰς εἰς εἰς
05007009 χιλίας χιλίας χιλίας
05007009 γενεάς, γενεάς γενεάς
05007010 καὶ καὶ καί
05007010 ἀποδιδοὺς ἀποδιδοὺς ἀποδιδούς
05007010 τοῖς τοῖς τοῖς
05007010 μισοῦσιν μισοῦσιν μισοῦσιν
05007010 κατὰ κατὰ κατά
05007010 πρόσωπον πρόσωπον πρόσωπον
05007010 ἐξολεθρεῦσαι ἐξολεθρεῦσαι ἐξολεθρεῦσαι
05007010 αὐτούς· αὐτούς αὐτούς
05007010 καὶ καὶ καί
05007010 οὐχὶ οὐχὶ οὐχί
05007010 βραδυνεῖ βραδυνεῖ βραδυνεῖ
05007010 τοῖς τοῖς τοῖς
05007010 μισοῦσιν· μισοῦσιν μισοῦσιν
05007010 κατὰ κατὰ κατά
05007010 πρόσωπον πρόσωπον πρόσωπον
05007010 ἀποδώσει ἀποδώσει ἀποδώσει
05007010 αὐτοῖς. αὐτοῖς αὐτοῖς
05007011 καὶ καὶ καί
05007011 φυλάξῃ φυλάξῃ φυλάξῃ
05007011 τὰς τὰς τάς
05007011 ἐντολὰς ἐντολὰς ἐντολάς
05007011 αὐτοῦ αὐτοῦ αὐτοῦ
05007011 καὶ καὶ καί
05007011 τὰ τὰ τά
05007011 δικαιώματα δικαιώματα δικαιώματα
05007011 αὐτοῦ αὐτοῦ αὐτοῦ
05007011 καὶ καὶ καί
05007011 τὰ τὰ τά
05007011 κρίματα κρίματα κρίματα
05007011 αὐτοῦ αὐτοῦ αὐτοῦ
05007011 ὅσα ὅσα ὅσα
05007011 ἐγὼ ἐγὼ ἐγώ
05007011 ἐντέλλομαί ἐντέλλομαί ἐντέλλομαί
05007011 σοι σοι σοι
05007011 σήμερον σήμερον σήμερον
05007011 ποιεῖν. ποιεῖν ποιεῖν
05007012 Καὶ Καὶ Καί
05007012 ἔσται ἔσται ἔσται
05007012 ἐὰν ἐὰν ἐάν
05007012 ἀκούσητε ἀκούσητε ἀκούσητε
05007012 τὰ τὰ τά
05007012 δικαιώματα δικαιώματα δικαιώματα
05007012 ταῦτα, ταῦτα ταῦτα
05007012 καὶ καὶ καί
05007012 φυλάξητε φυλάξητε φυλάξητε
05007012 καὶ καὶ καί
05007012 ποιήσητε ποιήσητε ποιήσητε
05007012 αὐτά, αὐτά αὐτά
05007012 καὶ καὶ καί
05007012 διαφυλάξει διαφυλάξει διαφυλάξει
05007012 Κύριος Κύριος Κύριος
05007012 ὁ ὁ ὁ
05007012 θεός θεός θεός
05007012 σού σού σού
05007012 σοι σοι σοι
05007012 τὴν τὴν τήν
05007012 διαθήκην διαθήκην διαθήκην
05007012 καὶ καὶ καί
05007012 τὸ τὸ τό
05007012 ἔλεος ἔλεος ἔλεος
05007012 ὃ ὃ ὁ/ὅ@
05007012 ὤμοσεν ὤμοσεν ὤμοσεν
05007012 τοῖς τοῖς τοῖς
05007012 πατράσιν πατράσιν πατράσιν
05007012 ὑμῶν· ὑμῶν ὑμῶν
05007013 καὶ καὶ καί
05007013 ἀγαπήσει ἀγαπήσει ἀγαπήσει
05007013 σε σε σε
05007013 Κύριος Κύριος Κύριος
05007013 καὶ καὶ καί
05007013 εὐλογήσει εὐλογήσει εὐλογήσει
05007013 σε σε σε
05007013 καὶ καὶ καί
05007013 πληθυνεῖ πληθυνεῖ πληθυνεῖ
05007013 σε, σε σε
05007013 καὶ καὶ καί
05007013 εὐλογήσει εὐλογήσει εὐλογήσει
05007013 τὰ τὰ τά
05007013 ἔκγονα ἔκγονα ἔκγονα
05007013 τῆς τῆς τῆς
05007013 κοιλίας κοιλίας κοιλίας
05007013 σου σου σου
05007013 καὶ καὶ καί
05007013 τὸν τὸν τόν
05007013 καρπὸν καρπὸν καρπόν
05007013 τῆς τῆς τῆς
05007013 γῆς γῆς γῆς
05007013 σου, σου σου
05007013 τὸν τὸν τόν
05007013 σῖτόν σῖτόν σῖτόν
05007013 σου σου σου
05007013 καὶ καὶ καί
05007013 τὸν τὸν τόν
05007013 οἶνόν οἶνόν οἶνόν
05007013 σου σου σου
05007013 καὶ καὶ καί
05007013 τὸ τὸ τό
05007013 ἔλαιόν ἔλαιόν ἔλαιόν
05007013 σου, σου σου
05007013 τὰ τὰ τά
05007013 βουκόλια βουκόλια βουκόλια
05007013 τῶν τῶν τῶν
05007013 βοῶν βοῶν βοῶν
05007013 σου σου σου
05007013 καὶ καὶ καί
05007013 τὰ τὰ τά
05007013 ποίμνια ποίμνια ποίμνια
05007013 τῶν τῶν τῶν
05007013 προβάτων προβάτων προβάτων
05007013 σου, σου σου
05007013 ἐπὶ ἐπὶ ἐπί
05007013 τῆς τῆς τῆς
05007013 γῆς γῆς γῆς
05007013 ὡς ὡς ὡς
05007013 ὤμοσεν ὤμοσεν ὤμοσεν
05007013 Κύριος Κύριος Κύριος
05007013 τοῖς τοῖς τοῖς
05007013 πατράσιν πατράσιν πατράσιν
05007013 σου σου σου
05007013 δοῦναί δοῦναί δοῦναί
05007013 σοι. σοι σοι
05007014 εὐλογητὸς εὐλογητὸς εὐλογητός
05007014 ἔσῃ ἔσῃ ἔσῃ
05007014 παρὰ παρὰ παρά
05007014 πάντα πάντα πάντα
05007014 τὰ τὰ τά
05007014 ἔθνη· ἔθνη ἔθνη
05007014 οὐκ οὐκ οὐ
05007014 ἔσται ἔσται ἔσται
05007014 ἐν ἐν ἐν
05007014 ὑμῖν ὑμῖν ὑμῖν
05007014 ἄγονος ἄγονος ἄγονος
05007014 οὐδὲ οὐδὲ οὐδέ
05007014 στεῖρα, στεῖρα στεῖρα
05007014 καὶ καὶ καί
05007014 ἐν ἐν ἐν
05007014 τοῖς τοῖς τοῖς
05007014 κτήνεσίν κτήνεσίν κτήνεσίν
05007014 σου. σου σου
05007015 καὶ καὶ καί
05007015 περιελεῖ περιελεῖ περιελεῖ
05007015 Κύριος Κύριος Κύριος
05007015 ἀπὸ ἀπὸ ἀπό
05007015 σοῦ σοῦ σοῦ
05007015 πᾶσαν πᾶσαν πᾶσαν
05007015 μαλακίαν· μαλακίαν μαλακίαν
05007015 καὶ καὶ καί
05007015 πάσας πάσας πάσας
05007015 νόσους νόσους νόσους
05007015 Αἰγύπτου Αἰγύπτου Αἰγύπτου
05007015 τὰς τὰς τάς
05007015 πονηρὰς πονηρὰς πονηράς
05007015 ἃς ἃς ἅς
05007015 ἑώρακας ἑώρακας ἑώρακας
05007015 καὶ καὶ καί
05007015 ὅσα ὅσα ὅσα
05007015 ἔγνως ἔγνως ἔγνως
05007015 οὐκ οὐκ οὐ
05007015 ἐπιθήσει ἐπιθήσει ἐπιθήσει
05007015 ἐπὶ ἐπὶ ἐπί
05007015 σέ, σέ σέ
05007015 καὶ καὶ καί
05007015 ἐπιθήσει ἐπιθήσει ἐπιθήσει
05007015 αὐτὰ αὐτὰ αὐτά
05007015 ἐπὶ ἐπὶ ἐπί
05007015 πάντας πάντας πάντας
05007015 τοὺς τοὺς τούς
05007015 μισοῦντὰς μισοῦντὰς μισοῦντάς
05007015 σε. σε σε
05007016 καὶ καὶ καί
05007016 φάγῃ φάγῃ φάγῃ
05007016 πάντα πάντα πάντα
05007016 τὰ τὰ τά
05007016 σκῦλα σκῦλα σκῦλα
05007016 τῶν τῶν τῶν
05007016 ἐθνῶν ἐθνῶν ἐθνῶν
05007016 ἃ ἃ ἅ
05007016 Κύριος Κύριος Κύριος
05007016 ὁ ὁ ὁ
05007016 θεός θεός θεός
05007016 σου σου σου
05007016 δίδωσίν δίδωσίν δίδωσίν
05007016 σοι· σοι σοι
05007016 οὐ οὐ οὐ
05007016 φείσεται φείσεται φείσεται
05007016 ὁ ὁ ὁ
05007016 ὀφθαλμός ὀφθαλμός ὀφθαλμός
05007016 σου σου σου
05007016 ἐπ’ ἐπ’ ἐπί
05007016 αὐτοῖς, αὐτοῖς αὐτοῖς
05007016 καὶ καὶ καί
05007016 οὐ οὐ οὐ
05007016 λατρεύσεις λατρεύσεις λατρεύσεις
05007016 τοῖς τοῖς τοῖς
05007016 θεοῖς θεοῖς θεοῖς
05007016 αὐτῶν, αὐτῶν αὐτῶν
05007016 ὅτι ὅτι ὅτι
05007016 σκῶλον σκῶλον σκῶλον
05007016 τοῦτό τοῦτό τοῦτό
05007016 ἐστίν ἐστίν ἐστί(ν)
05007016 σοι. σοι σοι
05007017 Ἐὰν Ἐὰν Ἐάν
05007017 δὲ δὲ δέ
05007017 λέγῃς λέγῃς λέγῃς
05007017 ἐν ἐν ἐν
05007017 τῇ τῇ τῇ
05007017 διανοίᾳ διανοίᾳ διανοίᾳ
05007017 σου σου σου
05007017 ὅτι ὅτι ὅτι
05007017 Πολὺ Πολὺ Πολύ
05007017 τὸ τὸ τό
05007017 ἔθνος ἔθνος ἔθνος
05007017 τοῦτο τοῦτο τοῦτο
05007017 ἢ ἢ ἤ
05007017 ἐγώ, ἐγώ ἐγώ
05007017 πῶς πῶς πῶς
05007017 δυνήσομαι δυνήσομαι δυνήσομαι
05007017 ἐξολεθρεῦσαι ἐξολεθρεῦσαι ἐξολεθρεῦσαι
05007017 αὐτούς; αὐτούς αὐτούς
05007018 οὐ οὐ οὐ
05007018 φοβηθήσῃ φοβηθήσῃ φοβηθήσῃ
05007018 αὐτούς· αὐτούς αὐτούς
05007018 μνείᾳ μνείᾳ μνείᾳ
05007018 μνησθήσῃ μνησθήσῃ μνησθήσῃ
05007018 ὅσα ὅσα ὅσα
05007018 ἐποίησεν ἐποίησεν ἐποίησεν
05007018 Κύριος Κύριος Κύριος
05007018 ὁ ὁ ὁ
05007018 θεός θεός θεός
05007018 σου σου σου
05007018 τῷ τῷ τῷ
05007018 Φαραὼ Φαραὼ Φαραώ
05007018 καὶ καὶ καί
05007018 πᾶσι πᾶσι πᾶσι
05007018 τοῖς τοῖς τοῖς
05007018 Αἰγυπτίοις, Αἰγυπτίοις Αἰγυπτίοις
05007019 τοὺς τοὺς τούς
05007019 πειρασμοὺς πειρασμοὺς πειρασμούς
05007019 τοὺς τοὺς τούς
05007019 μεγάλους μεγάλους μεγάλους
05007019 οὓς οὓς οὕς
05007019 ἴδοσαν ἴδοσαν ἴδοσαν
05007019 οἱ οἱ οἱ
05007019 ὀφθαλμοί ὀφθαλμοί ὀφθαλμοί
05007019 σου, σου σου
05007019 τὰ τὰ τά
05007019 σημεῖα σημεῖα σημεῖα
05007019 καὶ καὶ καί
05007019 τὰ τὰ τά
05007019 τέρατα, τέρατα τέρατα
05007019 τὴν τὴν τήν
05007019 χεῖρα χεῖρα χεῖρα
05007019 τὴν τὴν τήν
05007019 κραταιὰν κραταιὰν κραταιάν
05007019 καὶ καὶ καί
05007019 τὸν τὸν τόν
05007019 βραχίονα βραχίονα βραχίονα
05007019 τὸν τὸν τόν
05007019 ὑψηλόν, ὑψηλόν ὑψηλόν
05007019 ὡς ὡς ὡς
05007019 ἐξήγαγέν ἐξήγαγέν ἐξήγαγέν
05007019 σε σε σε
05007019 Κύριος Κύριος Κύριος
05007019 ὁ ὁ ὁ
05007019 θεός θεός θεός
05007019 σου· σου σου
05007019 οὕτως οὕτως οὕτως
05007019 ποιήσει ποιήσει ποιήσει
05007019 Κύριος Κύριος Κύριος
05007019 ὁ ὁ ὁ
05007019 θεὸς θεὸς θεός
05007019 ἡμῶν ἡμῶν ἡμῶν
05007019 πᾶσιν πᾶσιν πᾶσιν
05007019 τοῖς τοῖς τοῖς
05007019 ἔθνεσιν ἔθνεσιν ἔθνεσιν
05007019 οὓς οὓς οὕς
05007019 σὺ σὺ σύ
05007019 φοβῇ φοβῇ φοβῇ
05007019 ἀπὸ ἀπὸ ἀπό
05007019 προσώπου προσώπου προσώπου
05007019 αὐτῶν. αὐτῶν αὐτῶν
05007020 καὶ καὶ καί
05007020 τὰς τὰς τάς
05007020 σφηκίας σφηκίας σφηκίας
05007020 ἀποστελεῖ ἀποστελεῖ ἀποστελεῖ
05007020 Κύριος Κύριος Κύριος
05007020 ὁ ὁ ὁ
05007020 θεός θεός θεός
05007020 σου σου σου
05007020 εἰς εἰς εἰς
05007020 αὐτούς, αὐτούς αὐτούς
05007020 ἕως ἕως ἕως
05007020 ἂν ἂν ἄν
05007020 ἐκτριβῶσιν ἐκτριβῶσιν ἐκτριβῶσιν
05007020 οἱ οἱ οἱ
05007020 καταλελιμμένοι καταλελιμμένοι καταλελιμμένοι
05007020 καὶ καὶ καί
05007020 οἱ οἱ οἱ
05007020 κεκρυμμένοι κεκρυμμένοι κεκρυμμένοι
05007020 ἀπὸ ἀπὸ ἀπό
05007020 σοῦ· σοῦ σοῦ
05007021 οὐ οὐ οὐ
05007021 τρωθήσῃ τρωθήσῃ τρωθήσῃ
05007021 ἀπὸ ἀπὸ ἀπό
05007021 προσώπου προσώπου προσώπου
05007021 αὐτῶν, αὐτῶν αὐτῶν
05007021 ὅτι ὅτι ὅτι
05007021 Κύριος Κύριος Κύριος
05007021 ὁ ὁ ὁ
05007021 θεός θεός θεός
05007021 σου σου σου
05007021 ἐν ἐν ἐν
05007021 σοί, σοί σοί
05007021 θεὸς θεὸς θεός
05007021 μέγας μέγας μέγας
05007021 καὶ καὶ καί
05007021 κραταιός. κραταιός κραταιός
05007022 καὶ καὶ καί
05007022 καταναλώσει καταναλώσει καταναλώσει
05007022 Κύριος Κύριος Κύριος
05007022 ὁ ὁ ὁ
05007022 θεός θεός θεός
05007022 σου σου σου
05007022 τὰ τὰ τά
05007022 ἔθνη ἔθνη ἔθνη
05007022 ταῦτα ταῦτα ταῦτα
05007022 ἀπὸ ἀπὸ ἀπό
05007022 προσώπου προσώπου προσώπου
05007022 σου σου σου
05007022 κατὰ κατὰ κατά
05007022 μικρὸν μικρὸν μικρόν
05007022 μικρόν· μικρόν μικρόν
05007022 οὐ οὐ οὐ
05007022 δυνήσῃ δυνήσῃ δυνήσῃ
05007022 ἐξαναλῶσαι ἐξαναλῶσαι ἐξαναλῶσαι
05007022 αὐτοὺς αὐτοὺς αὐτούς
05007022 τὸ τὸ τό
05007022 τάχος, τάχος τάχος
05007022 ἵνα ἵνα ἵνα
05007022 μὴ μὴ μή
05007022 γένηται γένηται γένηται
05007022 ἡ ἡ ἡ
05007022 γῆ γῆ γῆ
05007022 ἔρημος ἔρημος ἔρημος
05007022 καὶ καὶ καί
05007022 πληθυνθῇ πληθυνθῇ πληθυνθῇ
05007022 ἐπὶ ἐπὶ ἐπί
05007022 σὲ σὲ σέ
05007022 τὰ τὰ τά
05007022 θηρία θηρία θηρία
05007022 τὰ τὰ τά
05007022 ἄγρια. ἄγρια ἄγρια
05007023 καὶ καὶ καί
05007023 παραδώσει παραδώσει παραδώσει
05007023 αὐτοὺς αὐτοὺς αὐτούς
05007023 Κύριος Κύριος Κύριος
05007023 ὁ ὁ ὁ
05007023 θεός θεός θεός
05007023 σου σου σου
05007023 εἰς εἰς εἰς
05007023 τὰς τὰς τάς
05007023 χεῖράς χεῖράς χεῖράς
05007023 σου, σου σου
05007023 καὶ καὶ καί
05007023 ἀπολεῖς ἀπολεῖς ἀπολεῖς
05007023 αὐτοὺς αὐτοὺς αὐτούς
05007023 ἀπωλίᾳ ἀπωλίᾳ ἀπωλίᾳ
05007023 μεγάλῃ μεγάλῃ μεγάλῃ
05007023 ἕως ἕως ἕως
05007023 ἂν ἂν ἄν
05007023 ἐξολεθρεύσῃ ἐξολεθρεύσῃ ἐξολεθρεύσῃ
05007023 αὐτούς· αὐτούς αὐτούς
05007024 καὶ καὶ καί
05007024 παραδώσει παραδώσει παραδώσει
05007024 τοὺς τοὺς τούς
05007024 βασιλεῖς βασιλεῖς βασιλεῖς
05007024 αὐτῶν αὐτῶν αὐτῶν
05007024 εἰς εἰς εἰς
05007024 τὰς τὰς τάς
05007024 χεῖρας χεῖρας χεῖρας
05007024 ὑμῶν, ὑμῶν ὑμῶν
05007024 καὶ καὶ καί
05007024 ἀπολεῖται ἀπολεῖται ἀπολεῖται
05007024 τὸ τὸ τό
05007024 ὄνομα ὄνομα ὄνομα
05007024 αὐτῶν αὐτῶν αὐτῶν
05007024 ἐκ ἐκ ἐκ
05007024 τοῦ τοῦ τοῦ
05007024 τόπου τόπου τόπου
05007024 ἐκείνων· ἐκείνων ἐκείνων
05007024 οὐκ οὐκ οὐ
05007024 ἀντιστήσεται ἀντιστήσεται ἀντιστήσεται
05007024 οὐδεὶς οὐδεὶς οὐδείς
05007024 κατὰ κατὰ κατά
05007024 πρόσωπόν πρόσωπόν πρόσωπόν
05007024 σου, σου σου
05007024 ἕως ἕως ἕως
05007024 ἂν ἂν ἄν
05007024 ἐξολεθρεύσῃ ἐξολεθρεύσῃ ἐξολεθρεύσῃ
05007024 αὐτούς. αὐτούς αὐτούς
05007025 τὰ τὰ τά
05007025 γλυπτὰ γλυπτὰ γλυπτά
05007025 τῶν τῶν τῶν
05007025 θεῶν θεῶν θεῶν
05007025 αὐτῶν αὐτῶν αὐτῶν
05007025 καύσετε καύσετε καύσετε
05007025 ἐν ἐν ἐν
05007025 πυρί· πυρί πυρί
05007025 οὐκ οὐκ οὐ
05007025 ἐπιθυμήσεις ἐπιθυμήσεις ἐπιθυμήσεις
05007025 ἀργύριον ἀργύριον ἀργύριον
05007025 καὶ καὶ καί
05007025 χρυσίον χρυσίον χρυσίον
05007025 ἀπ’ ἀπ’ ἀπό
05007025 αὐτῶν· αὐτῶν αὐτῶν
05007025 οὐ οὐ οὐ
05007025 λήμψῃ λήμψῃ λήμψῃ
05007025 σεαυτῷ, σεαυτῷ σεαυτῷ
05007025 μὴ μὴ μή
05007025 πταίσῃς πταίσῃς πταίσῃς
05007025 δι’ δι’ διά
