58001001 ΕΒΟΗΣΑ ΕΒΟΗΣΑ ΕΒΟΗΣΑ
58004011 σοφίαν σοφίαν σοφίαν
58004011 ἀλλήλων ἀλλήλων ἀλλήλων
58004011 ἐν ἐν ἐν
58004011 λόγοις λόγοις λόγοις
58004011 παρανόμων. παρανόμων παρανόμων
58004012 οἱ οἱ οἱ
58004012 λόγοι λόγοι λόγοι
58004012 αὐτοῦ αὐτοῦ αὐτοῦ
58004012 παραλογισμοί, παραλογισμοί παραλογισμοί
58004012 εἰς εἰς εἰς
58004012 πρᾶξιν πρᾶξιν πρᾶξιν
58004012 ἐπιθυμίας ἐπιθυμίας ἐπιθυμίας
58004012 ἀδίκων. ἀδίκων ἀδίκων
58004013 οὐκ οὐκ οὐ
58004013 ἀπέστη ἀπέστη ἀπέστη
58004013 ἕως ἕως ἕως
58004013 ἐνίκησεν ἐνίκησεν ἐνίκησεν
58004013 σκορπίσαι σκορπίσαι σκορπίσαι
58004013 ὡς ὡς ὡς
58004013 ἐν ἐν ἐν
58004013 ὀρφανίᾳ, ὀρφανίᾳ ὀρφανίᾳ
58004013 καὶ καὶ καί
58004013 ἠρήμωσεν ἠρήμωσεν ἠρήμωσεν
58004013 οἶκον οἶκον οἶκον
58004013 ἕνεκεν ἕνεκεν ἕνεκεν
58004013 ἐπιθυμίας ἐπιθυμίας ἐπιθυμίας
58004013 παρανόμου. παρανόμου παρανόμου
58004014 παρελογίσατο παρελογίσατο παρελογίσατο
58004014 ἐν ἐν ἐν
58004014 λόγοις λόγοις λόγοις
58004014 ὅτι ὅτι ὅτι
58004014 οὐκ οὐκ οὐ
58004014 ἔστιν ἔστιν ἐστί(ν)
58004014 ὁρῶν ὁρῶν ὁρῶν
58004014 καὶ καὶ καί
58004014 κρίνων, κρίνων κρίνων
58004015 ἐπλήσθη ἐπλήσθη ἐπλήσθη
58004015 ἐν ἐν ἐν
58004015 παρανομίᾳ παρανομίᾳ παρανομίᾳ
58004015 ἐν ἐν ἐν
58004015 ταύτῃ· ταύτῃ ταύτῃ
58004015 καὶ καὶ καί
58004015 οἱ οἱ οἱ
58004015 ὀφθαλμοὶ ὀφθαλμοὶ ὀφθαλμοί
58004015 αὐτοῦ αὐτοῦ αὐτοῦ
58004015 ἐπ’ ἐπ’ ἐπί
58004015 οἶκον οἶκον οἶκον
58004015 ἕτερον ἕτερον ἕτερον
58004015 ὀλοθρεῦσαι ὀλοθρεῦσαι ὀλοθρεῦσαι
58004015 ἐν ἐν ἐν
58004015 λόγοις λόγοις λόγοις
58004015 ἀναπτερώσεως· ἀναπτερώσεως ἀναπτερώσεως
58004015 οὐκ οὐκ οὐ
58004015 ἐμπίπλαται ἐμπίπλαται ἐμπίπλαται
58004015 ἡ ἡ ἡ
58004015 ψυχὴ ψυχὴ ψυχή
58004015 αὐτοῦ, αὐτοῦ αὐτοῦ
58004015 ὡς ὡς ὡς
58004015 ᾅδης, ᾅδης ᾅδης
58004015 ἐν ἐν ἐν
58004015 πᾶσι πᾶσι πᾶσι
58004015 τούτοις. τούτοις τούτοις
58004016 γένοιτο, γένοιτο γένοιτο
58004016 Κύριε, Κύριε Κύριε
58004016 ἡ ἡ ἡ
58004016 μερὶς μερὶς μερίς
58004016 αὐτοῦ αὐτοῦ αὐτοῦ
58004016 ἐν ἐν ἐν
58004016 ἀτιμίᾳ ἀτιμίᾳ ἀτιμίᾳ
58004016 ἐνώπιόν ἐνώπιόν ἐνώπιόν
58004016 σου, σου σου
58004016 ἡ ἡ ἡ
58004016 ἔξοδος ἔξοδος ἔξοδος
58004016 αὐτοῦ αὐτοῦ αὐτοῦ
58004016 ἐν ἐν ἐν
58004016 στεναγμοῖς στεναγμοῖς στεναγμοῖς
58004016 καὶ καὶ καί
58004016 ἡ ἡ ἡ
58004016 εἴσοδος εἴσοδος εἴσοδος
58004016 αὐτοῦ αὐτοῦ αὐτοῦ
58004016 ἐν ἐν ἐν
58004016 ἀρᾷ· ἀρᾷ ἀρᾷ
58004017 ἐν ἐν ἐν
58004017 ὀδύναις ὀδύναις ὀδύναις
58004017 καὶ καὶ καί
58004017 πενίᾳ πενίᾳ πενίᾳ
58004017 καὶ καὶ καί
58004017 ἀπορίᾳ ἀπορίᾳ ἀπορίᾳ
58004017 ἡ ἡ ἡ
58004017 ζωὴ ζωὴ ζωή
58004017 αὐτοῦ, αὐτοῦ αὐτοῦ
58004017 Κύριε, Κύριε Κύριε
58004017 ὁ ὁ ὁ
58004017 ὕπνος ὕπνος ὕπνος
58004017 αὐτοῦ αὐτοῦ αὐτοῦ
58004017 ἐν ἐν ἐν
58004017 λύπαις λύπαις λύπαις
58004017 καὶ καὶ καί
58004017 ἡ ἡ ἡ
58004017 ἐξέγερσις ἐξέγερσις ἐξέγερσις
58004017 αὐτοῦ αὐτοῦ αὐτοῦ
58004017 ἐν ἐν ἐν
58004017 ἀπορίαις· ἀπορίαις ἀπορίαις
58004018 ἀφαιρεθείη ἀφαιρεθείη ἀφαιρεθείη
58004018 ὕπνος ὕπνος ὕπνος
58004018 ἀπὸ ἀπὸ ἀπό
58004018 κροτάφων κροτάφων κροτάφων
58004018 αὐτοῦ αὐτοῦ αὐτοῦ
58004018 ἐν ἐν ἐν
58004018 νυκτί, νυκτί νυκτί
58004018 ἀποπέσοιεν ἀποπέσοιεν ἀποπέσοιεν
58004018 ἀπὸ ἀπὸ ἀπό
58004018 παντὸς παντὸς παντός
58004018 ἔργου ἔργου ἔργου
58004018 χειρῶν χειρῶν χειρῶν
58004018 αὐτοῦ· αὐτοῦ αὐτοῦ
58004019 καὶ καὶ καί
58004019 ἐλλιπὴς ἐλλιπὴς ἐλλιπής
58004019 ὁ ὁ ὁ
58004019 οἶκος οἶκος οἶκος
58004019 αὐτοῦ αὐτοῦ αὐτοῦ
58004019 ἀπὸ ἀπὸ ἀπό
58004019 παντὸς παντὸς παντός
58004019 οὗ οὗ οὗ
58004019 ἐμπλήσει ἐμπλήσει ἐμπλήσει
58004019 ψυχὴν ψυχὴν ψυχήν
58004019 αὐτοῦ, αὐτοῦ αὐτοῦ
58004020 ἐν ἐν ἐν
58004020 μονίᾳ μονίᾳ μονίᾳ
58004020 ἀτεκνίας ἀτεκνίας ἀτεκνίας
58004020 τὸ τὸ τό
58004020 γῆρας γῆρας γῆρας
58004020 αὐτοῦ αὐτοῦ αὐτοῦ
58004020 εἰς εἰς εἰς
58004020 ἀνάλημψιν. ἀνάλημψιν ἀνάλημψιν
58004021 σκορπισθείησαν σκορπισθείησαν σκορπισθείησαν
58004021 σάρκες σάρκες σάρκες
58004021 ἀνθρωπαρέσκων ἀνθρωπαρέσκων ἀνθρωπαρέσκων
58004021 ὑπὸ ὑπὸ ὑπό
58004021 θηρίων, θηρίων θηρίων
58004021 καὶ καὶ καί
58004021 ὀστᾶ ὀστᾶ ὀστᾶ
58004021 παρανόμων παρανόμων παρανόμων
58004021 κατέναντι κατέναντι κατέναντι
58004021 τοῦ τοῦ τοῦ
58004021 ἡλίου ἡλίου ἡλίου
58004021 ἐν ἐν ἐν
58004021 ἀτιμίᾳ. ἀτιμίᾳ ἀτιμίᾳ
58004022 ὀφθαλμοὺς ὀφθαλμοὺς ὀφθαλμούς
58004022 ἐκκόψαισαν ἐκκόψαισαν ἐκκόψαισαν
58004022 κόρακες κόρακες κόρακες
58004022 ὑποκρινομένων, ὑποκρινομένων ὑποκρινομένων
58004023 ὅτι ὅτι ὅτι
58004023 ἠρήμωσεν ἠρήμωσεν ἠρήμωσεν
58004023 οἴκους οἴκους οἴκους
58004023 πολλοὺς πολλοὺς πολλούς
58004023 ἀνθρώπων ἀνθρώπων ἀνθρώπων
58004023 ἐν ἐν ἐν
58004023 ἀτιμίᾳ ἀτιμίᾳ ἀτιμίᾳ
58004023 καὶ καὶ καί
58004023 ἐσκόρπισεν ἐσκόρπισεν ἐσκόρπισεν
58004023 ἐπιθυμίᾳ. ἐπιθυμίᾳ ἐπιθυμίᾳ
58004024 καὶ καὶ καί
58004024 οὐκ οὐκ οὐ
58004024 ἐμνήσθησαν ἐμνήσθησαν ἐμνήσθησαν
58004024 θεοῦ, θεοῦ θεοῦ
58004024 καὶ καὶ καί
58004024 οὐκ οὐκ οὐ
58004024 ἐφοβήθησαν ἐφοβήθησαν ἐφοβήθησαν
58004024 τὸν τὸν τόν
58004024 θεὸν θεὸν θεόν
58004024 ἐν ἐν ἐν
58004024 ἅπασι ἅπασι ἅπασι
58004024 τούτοις. τούτοις τούτοις
58004025 καὶ καὶ καί
58004025 παρώργισαν παρώργισαν παρώργισαν
58004025 τὸν τὸν τόν
58004025 θεόν, θεόν θεόν
58004025 καὶ καὶ καί
58004025 παρώξυναν παρώξυναν παρώξυναν
58004025 ἐξᾶραι ἐξᾶραι ἐξᾶραι
58004025 αὐτοὺς αὐτοὺς αὐτούς
58004025 ἀπὸ ἀπὸ ἀπό
58004025 τῆς τῆς τῆς
58004025 γῆς· γῆς γῆς
58004025 ὅτι ὅτι ὅτι
58004025 ψυχὰς ψυχὰς ψυχάς
58004025 ἀκάκων ἀκάκων ἀκάκων
58004025 παραλογισμῷ παραλογισμῷ παραλογισμῷ
58004025 ὑπεκρίνοντο. ὑπεκρίνοντο ὑπεκρίνοντο
58004026 μακάριοι μακάριοι μακάριοι
58004026 οἱ οἱ οἱ
58004026 φοβούμενοι φοβούμενοι φοβούμενοι
58004026 τὸν τὸν τόν
58004026 κύριον κύριον κύριον
58004026 ἐν ἐν ἐν
58004026 ἀκακίᾳ ἀκακίᾳ ἀκακίᾳ
58004026 αὐτῶν· αὐτῶν αὐτῶν
58004027 καὶ καὶ καί
58004027 ὁ ὁ ὁ
58004027 κύριος κύριος κύριος
58004027 ῥύσεται ῥύσεται ῥύσεται
58004027 αὐτοὺς αὐτοὺς αὐτούς
58004027 ἀπὸ ἀπὸ ἀπό
58004027 ἀνθρώπων ἀνθρώπων ἀνθρώπων
58004027 δολίων δολίων δολίων
58004027 καὶ καὶ καί
58004027 ἁμαρτωλῶν· ἁμαρτωλῶν ἁμαρτωλῶν
58004027 καὶ καὶ καί
58004027 ῥύσεται ῥύσεται ῥύσεται
58004027 ἡμᾶς ἡμᾶς ἡμᾶς
58004027 ἀπὸ ἀπὸ ἀπό
58004027 παντὸς παντὸς παντός
58004027 σκανδάλου σκανδάλου σκανδάλου
58004027 παρανόμου. παρανόμου παρανόμου
58004028 ἐξάραι ἐξάραι ἐξάραι
58004028 ὁ ὁ ὁ
58004028 θεὸς θεὸς θεός
58004028 τοὺς τοὺς τούς
58004028 ποιοῦντας ποιοῦντας ποιοῦντας
58004028 ἐν ἐν ἐν
58004028 ὑπερηφανίᾳ ὑπερηφανίᾳ ὑπερηφανίᾳ
58004028 πᾶσαν πᾶσαν πᾶσαν
58004028 ἀδικίαν, ἀδικίαν ἀδικίαν
58004028 ὅτι ὅτι ὅτι
58004028 κριτὴς κριτὴς κριτής
58004028 μέγας μέγας μέγας
58004028 καὶ καὶ καί
58004028 κραταιὸς κραταιὸς κραταιός
58004028 Κύριος Κύριος Κύριος
58004028 ὁ ὁ ὁ
58004028 θεὸς θεὸς θεός
58004028 ἡμῶν ἡμῶν ἡμῶν
58004028 ἐν ἐν ἐν
58004028 δικαιοσύνῃ. δικαιοσύνῃ δικαιοσύνῃ
58004029 γένοιτο, γένοιτο γένοιτο
58004029 Κύριε, Κύριε Κύριε
58004029 τὸ τὸ τό
58004029 ἔλεός ἔλεός ἔλεός
58004029 σου σου σου
58004029 ἐπὶ ἐπὶ ἐπί
58004029 πάντας πάντας πάντας
58004029 τοὺς τοὺς τούς
58004029 ἀγαπῶντάς ἀγαπῶντάς ἀγαπῶντάς
58004029 σε. σε σε
58005001 Ψαλμὸς Ψαλμὸς Ψαλμός
58005001 τῷ τῷ τῷ
58005001 Σαλωμών. Σαλωμών Σαλωμών
58005001 Κύριε Κύριε Κύριε
58005001 ὁ ὁ ὁ
58005001 θεός, θεός θεός
58005001 αἰνέσω αἰνέσω αἰνέσω
58005001 τῷ τῷ τῷ
58005001 ὀνόματί ὀνόματί ὀνόματί
58005001 σου σου σου
58005001 ἐν ἐν ἐν
58005001 ἀγαλλιάσει, ἀγαλλιάσει ἀγαλλιάσει
58005001 ἐν ἐν ἐν
58005001 μέσῳ μέσῳ μέσῳ
58005001 ἐπισταμένων ἐπισταμένων ἐπισταμένων
58005001 τὰ τὰ τά
58005001 κρίματά κρίματά κρίματά
58005001 σου σου σου
58005001 τὰ τὰ τά
58005001 δίκαια. δίκαια δίκαια
58005002 ὅτι ὅτι ὅτι
58005002 εὔχρηστος εὔχρηστος εὔχρηστος
58005002 καὶ καὶ καί
58005002 ἐλεήμων ἐλεήμων ἐλεήμων
58005002 ἡ ἡ ἡ
58005002 καταφυγὴ καταφυγὴ καταφυγή
58005002 τοῦ τοῦ τοῦ
58005002 πτωχοῦ· πτωχοῦ πτωχοῦ
58005003 ἐν ἐν ἐν
58005003 τῷ τῷ τῷ
58005003 κεκραγέναι κεκραγέναι κεκραγέναι
58005003 με με με
58005003 πρὸς πρὸς πρός
58005003 σὲ σὲ σέ
58005003 μὴ μὴ μή
58005003 παρασιωπήσῃς παρασιωπήσῃς παρασιωπήσῃς
58005003 ἀπ’ ἀπ’ ἀπό
58005003 ἐμοῦ. ἐμοῦ ἐμοῦ
58005004 οὐ οὐ οὐ
58005004 γὰρ γὰρ γάρ
58005004 λήψεται λήψεται λήψεται
58005004 σκῦλα σκῦλα σκῦλα
58005004 παρὰ παρὰ παρά
58005004 ἀνδρὸς ἀνδρὸς ἀνδρός
58005004 δυνατοῦ. δυνατοῦ δυνατοῦ
58005005 καὶ καὶ καί
58005005 τίς τίς τίς
58005005 λήψεται λήψεται λήψεται
58005005 ἀπὸ ἀπὸ ἀπό
58005005 πάντων πάντων πάντων
58005005 ὧν ὧν ὧν
58005005 ἐποίησας, ἐποίησας ἐποίησας
58005005 ἐὰν ἐὰν ἐάν
58005005 μὴ μὴ μή
58005005 σὺ σὺ σύ
58005005 δῷς; δῷς δῷς
58005006 ὅτι ὅτι ὅτι
58005006 ἄνθρωπος ἄνθρωπος ἄνθρωπος
58005006 καὶ καὶ καί
58005006 ἡ ἡ ἡ
58005006 μερὶς μερὶς μερίς
58005006 αὐτοῦ αὐτοῦ αὐτοῦ
58005006 παρὰ παρὰ παρά
58005006 σοῦ σοῦ σοῦ
58005006 ἐν ἐν ἐν
58005006 σταθμῷ· σταθμῷ σταθμῷ
58005006 οὐ οὐ οὐ
58005006 προσθήσει προσθήσει προσθήσει
58005006 τοῦ τοῦ τοῦ
58005006 πλεονάσαι πλεονάσαι πλεονάσαι
58005006 παρὰ παρὰ παρά
58005006 τὸ τὸ τό
58005006 κρίμα κρίμα κρίμα
58005006 σου, σου σου
58005006 ὁ ὁ ὁ
58005006 θεός. θεός θεός
58005007 ἐν ἐν ἐν
58005007 τῷ τῷ τῷ
58005007 θλίβεσθαι θλίβεσθαι θλίβεσθαι
58005007 ἡμᾶς ἡμᾶς ἡμᾶς
58005007 ἐπικαλεσόμεθα ἐπικαλεσόμεθα ἐπικαλεσόμεθα
58005007 εἰς εἰς εἰς
58005007 βοήθειαν, βοήθειαν βοήθειαν
58005007 καὶ καὶ καί
58005007 σὺ σὺ σύ
58005007 οὐκ οὐκ οὐ
58005007 ἀποστρέψῃ ἀποστρέψῃ ἀποστρέψῃ
58005007 τὴν τὴν τήν
58005007 δέησιν δέησιν δέησιν
58005007 ἡμῶν, ἡμῶν ἡμῶν
58005007 ὅτι ὅτι ὅτι
58005007 σὺ σὺ σύ
58005007 ὁ ὁ ὁ
58005007 θεὸς θεὸς θεός
58005007 ἡμῶν ἡμῶν ἡμῶν
58005007 εἶ. εἶ εἶ
58005008 μὴ μὴ μή
58005008 βαρύνῃς βαρύνῃς βαρύνῃς
58005008 τὴν τὴν τήν
58005008 χεῖρά χεῖρά χεῖρά
58005008 σου σου σου
58005008 ἐφ’ ἐφ’ ἐπί
58005008 ἡμᾶς, ἡμᾶς ἡμᾶς
58005008 ἵνα ἵνα ἵνα
58005008 μὴ μὴ μή
58005008 δι’ δι’ διά
58005008 ἀνάγκην ἀνάγκην ἀνάγκην
58005008 ἁμάρτωμεν. ἁμάρτωμεν ἁμάρτωμεν
58005009 καὶ καὶ καί
58005009 ἐὰν ἐὰν ἐάν
58005009 μὴ μὴ μή
58005009 ἐπιστρέψῃς ἐπιστρέψῃς ἐπιστρέψῃς
58005009 ἡμᾶς, ἡμᾶς ἡμᾶς
58005009 οὐκ οὐκ οὐ
58005009 ἀφεξόμεθα, ἀφεξόμεθα ἀφεξόμεθα
58005009 ἀλλ’ ἀλλ’ ἀλλά
58005009 ἐπὶ ἐπὶ ἐπί
58005009 σὲ σὲ σέ
58005009 ἥξομεν· ἥξομεν ἥξομεν
58005010 ἐὰν ἐὰν ἐάν
58005010 γὰρ γὰρ γάρ
58005010 πεινάσω, πεινάσω πεινάσω
58005010 πρὸς πρὸς πρός
58005010 σὲ σὲ σέ
58005010 κεκράξομαι, κεκράξομαι κεκράξομαι
58005010 ὁ ὁ ὁ
58005010 θεός, θεός θεός
58005010 καὶ καὶ καί
58005010 σὺ σὺ σύ
58005010 δώσεις δώσεις δώσεις
58005010 μοι. μοι μοι
58005011 τὰ τὰ τά
58005011 πετεινὰ πετεινὰ πετεινά
58005011 καὶ καὶ καί
58005011 τοὺς τοὺς τούς
58005011 ἰχθύας ἰχθύας ἰχθύας
58005011 σὺ σὺ σύ
58005011 τρέφεις, τρέφεις τρέφεις
58005011 ἐν ἐν ἐν
58005011 τῷ τῷ τῷ
58005011 διδόναι διδόναι διδόναι
58005011 σὲ σὲ σέ
58005011 ὑετὸν ὑετὸν ὑετόν
58005011 ἐρήμοις ἐρήμοις ἐρήμοις
58005011 εἰς εἰς εἰς
58005011 ἀνατολὴν ἀνατολὴν ἀνατολήν
58005011 χλόης, χλόης χλόης
58005011 ἑτοιμάσαι ἑτοιμάσαι ἑτοιμάσαι
58005011 χορτάσματα χορτάσματα χορτάσματα
58005011 ἐν ἐν ἐν
58005011 ἐρήμῳ ἐρήμῳ ἐρήμῳ
58005011 παντὶ παντὶ παντί
58005011 ζῶντι· ζῶντι ζῶντι
58005012 καὶ καὶ καί
58005012 ἐὰν ἐὰν ἐάν
58005012 πεινάσωσιν, πεινάσωσιν πεινάσωσιν
58005012 πρὸς πρὸς πρός
58005012 σὲ σὲ σέ
58005012 ἀροῦσιν ἀροῦσιν ἀροῦσιν
58005012 πρόσωπον πρόσωπον πρόσωπον
58005012 αὐτῶν. αὐτῶν αὐτῶν
58005013 τοὺς τοὺς τούς
58005013 βασιλεῖς βασιλεῖς βασιλεῖς
58005013 καὶ καὶ καί
58005013 ἄρχοντας ἄρχοντας ἄρχοντας
58005013 καὶ καὶ καί
58005013 λαοὺς λαοὺς λαούς
58005013 σὺ σὺ σύ
58005013 τρέφεις, τρέφεις τρέφεις
58005013 ὁ ὁ ὁ
58005013 θεός, θεός θεός
58005013 καὶ καὶ καί
58005013 πτωχοῦ πτωχοῦ πτωχοῦ
58005013 καὶ καὶ καί
58005013 πένητος πένητος πένητος
58005013 ἡ ἡ ἡ
58005013 ἐλπὶς ἐλπὶς ἐλπίς
58005013 τίς τίς τίς
58005013 ἐστιν ἐστιν ἐστί(ν)
58005013 εἰ εἰ εἰ
58005013 μὴ μὴ μή
58005013 σύ, σύ σύ
58005013 Κύριε; Κύριε Κύριε
58005014 καὶ καὶ καί
58005014 σὺ σὺ σύ
58005014 ἐπακούσῃ, ἐπακούσῃ ἐπακούσῃ
58005014 ὅτι ὅτι ὅτι
58005014 τίς τίς τίς
58005014 χρηστὸς χρηστὸς χρηστός
58005014 καὶ καὶ καί
58005014 ἐπιεικὴς ἐπιεικὴς ἐπιεικής
58005014 ἀλλ’ ἀλλ’ ἀλλά
58005014 ἢ ἢ ἤ
58005014 σύ; σύ σύ
58005014 εὐφρᾶναι εὐφρᾶναι εὐφρᾶναι
58005014 ψυχὴν ψυχὴν ψυχήν
58005014 ταπεινοῦ ταπεινοῦ ταπεινοῦ
58005014 ἐν ἐν ἐν
58005014 τῷ τῷ τῷ
58005014 ἀνοῖξαι ἀνοῖξαι ἀνοῖξαι
58005014 χεῖρά χεῖρά χεῖρά
58005014 σου σου σου
58005014 ἐν ἐν ἐν
58005014 ἐλέει. ἐλέει ἐλέει
58005015 ἡ ἡ ἡ
58005015 χρηστότης χρηστότης χρηστότης
58005015 ἀνθρώπου ἀνθρώπου ἀνθρώπου
58005015 ἐν ἐν ἐν
58005015 φειδῷ, φειδῷ φειδῷ
58005015 καὶ καὶ καί
58005015 ἡ ἡ ἡ
58005015 αὔριον· αὔριον αὔριον
58005015 καὶ καὶ καί
58005015 ἐὰν ἐὰν ἐάν
58005015 δευτερώσῃ δευτερώσῃ δευτερώσῃ
58005015 ἄνευ ἄνευ ἄνευ
58005015 γογγυσμοῦ, γογγυσμοῦ γογγυσμοῦ
58005015 καὶ καὶ καί
58005015 τοῦτο τοῦτο τοῦτο
58005015 θαυμάσειας. θαυμάσειας θαυμάσειας
58005016 τὸ τὸ τό
58005016 δὲ δὲ δέ
58005016 δόμα δόμα δόμα
58005016 σου σου σου
58005016 πολὺ πολὺ πολύ
58005016 μετὰ μετὰ μετά
58005016 χρηστότητος χρηστότητος χρηστότητος
58005016 ⸆ ⸆ ⸆
58005016 καὶ καὶ καί
58005016 πλούσιον, πλούσιον πλούσιον
58005016 καὶ καὶ καί
58005016 οὗ οὗ οὗ
58005016 ἐστιν ἐστιν ἐστί(ν)
58005016 ἡ ἡ ἡ
58005016 ἐλπὶς ἐλπὶς ἐλπίς
58005016 ἐπὶ ἐπὶ ἐπί
58005016 σέ, σέ σέ
58005016 οὐ οὐ οὐ
58005016 φείσεται φείσεται φείσεται
58005016 ἐν ἐν ἐν
58005016 δόματι· δόματι δόματι
58005017 ἐπὶ ἐπὶ ἐπί
58005017 πᾶσαν πᾶσαν πᾶσαν
58005017 τὴν τὴν τήν
58005017 γῆν γῆν γῆν
58005017 τὸ τὸ τό
58005017 ἔλεός ἔλεός ἔλεός
58005017 σου, σου σου
58005017 Κύριε, Κύριε Κύριε
58005017 ἐν ἐν ἐν
58005017 χρηστότητι. χρηστότητι χρηστότητι
58005018 μακάριος μακάριος μακάριος
58005018 οὗ οὗ οὗ
58005018 μνημονεύει μνημονεύει μνημονεύει
58005018 ὁ ὁ ὁ
58005018 θεὸς θεὸς θεός
58005018 ἐν ἐν ἐν
58005018 συμμετρίᾳ συμμετρίᾳ συμμετρίᾳ
58005018 αὐταρκίας· αὐταρκίας αὐταρκίας
58005019 ἐὰν ἐὰν ἐάν
58005019 ὑπερπλεονάσῃ ὑπερπλεονάσῃ ὑπερπλεονάσῃ
58005019 ὁ ὁ ὁ
58005019 ἄνθρωπος, ἄνθρωπος ἄνθρωπος
58005019 ἐξαμαρτάνει· ἐξαμαρτάνει ἐξαμαρτάνει
58005020 ἱκανὸν ἱκανὸν ἱκανόν
58005020 τὸ τὸ τό
58005020 μέτριον μέτριον μέτριον
58005020 ἐν ἐν ἐν
58005020 δικαιοσύνῃ, δικαιοσύνῃ δικαιοσύνῃ
58005020 καὶ καὶ καί
58005020 ἐν ἐν ἐν
58005020 τούτῳ τούτῳ τούτῳ
58005020 ἡ ἡ ἡ
58005020 εὐλογία εὐλογία εὐλογία
58005020 Κυρίου, Κυρίου Κυρίου
58005020 εἰς εἰς εἰς
58005020 πλησμονὴν πλησμονὴν πλησμονήν
58005020 ἐν ἐν ἐν
58005020 δικαιοσύνῃ. δικαιοσύνῃ δικαιοσύνῃ
58005021 ηὐφράνθησαν ηὐφράνθησαν ηὐφράνθησαν
58005021 οἱ οἱ οἱ
58005021 φοβούμενοι φοβούμενοι φοβούμενοι
58005021 Κύριον Κύριον Κύριον
58005021 ἐν ἐν ἐν
58005021 ἀγαθοῖς, ἀγαθοῖς ἀγαθοῖς
58005021 καὶ καὶ καί
58005021 ἡ ἡ ἡ
58005021 χρηστότης χρηστότης χρηστότης
58005021 σου σου σου
58005021 ἐπὶ ἐπὶ ἐπί
58005021 Ἰσραὴλ Ἰσραὴλ Ἰσραήλ
58005021 τῇ τῇ τῇ
58005021 βασιλείᾳ βασιλείᾳ βασιλείᾳ
58005021 σου. σου σου
58005022 εὐλογημένη εὐλογημένη εὐλογημένη
58005022 ἡ ἡ ἡ
58005022 δόξα δόξα δόξα
58005022 Κυρίου, Κυρίου Κυρίου
58005022 ὅτι ὅτι ὅτι
58005022 αὐτὸς αὐτὸς αὐτός
58005022 βασιλεὺς βασιλεὺς βασιλεύς
58005022 ἡμῶν. ἡμῶν ἡμῶν
58006001 Ἐν Ἐν Ἐν
58006001 ἐλπίδι· ἐλπίδι ἐλπίδι
58006001 τῷ τῷ τῷ
58006001 Σαλωμών. Σαλωμών Σαλωμών
58006001 Μακάριος Μακάριος Μακάριος
58006001 ἀνὴρ ἀνὴρ ἀνήρ
58006001 οὗ οὗ οὗ
58006001 ἡ ἡ ἡ
58006001 καρδία καρδία καρδία
58006001 αὐτοῦ αὐτοῦ αὐτοῦ
58006001 ἑτοίμη ἑτοίμη ἑτοίμη
58006001 ἐπικαλέσασθαι ἐπικαλέσασθαι ἐπικαλέσασθαι
58006001 τὸ τὸ τό
58006001 ὄνομα ὄνομα ὄνομα
58006001 Κυρίου· Κυρίου Κυρίου
58006002 ἐν ἐν ἐν
58006002 τῷ τῷ τῷ
58006002 μνημονεύειν μνημονεύειν μνημονεύειν
58006002 αὐτὸν αὐτὸν αὐτόν
58006002 τὸ τὸ τό
58006002 ὄνομα ὄνομα ὄνομα
58006002 Κυρίου Κυρίου Κυρίου
58006002 σωθήσεται. σωθήσεται σωθήσεται
58006003 αἱ αἱ αἱ
58006003 ὁδοὶ ὁδοὶ ὁδοί
58006003 αὐτοῦ αὐτοῦ αὐτοῦ
58006003 κατευθύνονται κατευθύνονται κατευθύνονται
58006003 ὑπὸ ὑπὸ ὑπό
58006003 κυρίου, κυρίου κυρίου
58006003 καὶ καὶ καί
58006003 πεφυλαγμένα πεφυλαγμένα πεφυλαγμένα
58006003 ἔργα ἔργα ἔργα
58006003 χειρῶν χειρῶν χειρῶν
58006003 αὐτοῦ αὐτοῦ αὐτοῦ
58006003 ὑπὸ ὑπὸ ὑπό
58006003 Κυρίου Κυρίου Κυρίου
58006003 θεοῦ θεοῦ θεοῦ
58006003 αὐτοῦ. αὐτοῦ αὐτοῦ
58006004 ἀπὸ ἀπὸ ἀπό
58006004 ὁράσεως ὁράσεως ὁράσεως
58006004 πονηρῶν πονηρῶν πονηρῶν
58006004 ἐνυπνίων ἐνυπνίων ἐνυπνίων
58006004 αὐτοῦ αὐτοῦ αὐτοῦ
58006004 οὐ οὐ οὐ
58006004 ταραχθήσεται· ταραχθήσεται ταραχθήσεται
58006005 ἡ ἡ ἡ
58006005 ψυχὴ ψυχὴ ψυχή
58006005 αὐτοῦ αὐτοῦ αὐτοῦ
58006005 ἐν ἐν ἐν
58006005 διαβάσει διαβάσει διαβάσει
58006005 ποταμῶν ποταμῶν ποταμῶν
58006005 καὶ καὶ καί
58006005 σάλῳ σάλῳ σάλῳ
58006005 θαλασσῶν θαλασσῶν θαλασσῶν
58006005 οὐ οὐ οὐ
58006005 πτοηθήσεται. πτοηθήσεται πτοηθήσεται
58006006 ἐξανέστη ἐξανέστη ἐξανέστη
58006006 ἐξ ἐξ ἐκ
58006006 ὕπνου ὕπνου ὕπνου
58006006 αὐτοῦ, αὐτοῦ αὐτοῦ
58006006 καὶ καὶ καί
58006006 ηὐλόγησεν ηὐλόγησεν ηὐλόγησεν
58006006 τῷ τῷ τῷ
58006006 ὀνόματι ὀνόματι ὀνόματι
58006006 Κυρίου. Κυρίου Κυρίου
