23.1.1 ΚAI
23.5.35 αὐτῆς,
23.5.35 καὶ
23.5.35 ἔλαβεν
23.5.35 τὰ
23.5.35 σκῦλα
23.5.35 αὐτῆς,
23.5.35 καὶ
23.5.35 ἐνέπρησει
23.5.35 αὐτὴν
23.5.35 ἐν
23.5.35 πυρί.
23.5.36 ἐκεῖθεν
23.5.36 ἀπῆρεν
23.5.36 καὶ
23.5.36 προκατελάβετο
23.5.36 τὴν
23.5.36 Χασφώθ,
23.5.36 Μακέδ,
23.5.36 Βοσόρ,
23.5.36 καὶ
23.5.36 τὰς
23.5.36 λοιπὰς
23.5.36 πόλεις
23.5.36 τῆς
23.5.36 Γαλααδίτιδος.
23.5.37 δὲ
23.5.37 τὰ
23.5.37 ῥήματα
23.5.37 ταῦτα
23.5.37 συνήγαγεν
23.5.37 Τιμόθεος
23.5.37 παρεμβολὴν
23.5.37 ἄλλην,
23.5.37 καὶ
23.5.37 παρενέβαλεν
23.5.37 κατὰ
23.5.37 πρόσωπον
23.5.37 Ῥαφὼν
23.5.37 ἐκ
23.5.37 πέραν
23.5.37 τοῦ
23.5.37 χειμάρρου.
23.5.38 καὶ
23.5.38 ἀπέστειλεν
23.5.38 Ἰούδας
23.5.38 κατασκοπῆσαι
23.5.38 τὴν
23.5.38 παρεμβολήν·
23.5.38 καὶ
23.5.38 ἀπήγγειλαν
23.5.38 αὐτῷ
23.5.38 λέγοντες
23.5.38 Ἐπισυνηγμένοι
23.5.38 εἰσὶν
23.5.38 πρὸς
23.5.38 αὐτοὺς
23.5.38 πάντα
23.5.38 τὰ
23.5.38 ἔθνη
23.5.38 τὰ
23.5.38 κύκλῳ
23.5.38 ὑμῶν,
23.5.38 δύναμις
23.5.38 πολλὴ
23.5.38 σφόδρα.
23.5.39 καὶ
23.5.39 Ἄραβες
23.5.39 μεμίσθωνται
23.5.39 εἰς
23.5.39 βοήθειαν
23.5.39 αὐτοῖς,
23.5.39 καὶ
23.5.39 παρεμβάλλουσιν
23.5.39 πέραν
23.5.39 τοῦ
23.5.39 χειμάρρου,
23.5.39 ἕτοιμοι
23.5.39 τοῦ
23.5.39 ἐλθεῖν
23.5.39 ἐπὶ
23.5.39 σέ
23.5.39 εἰς
23.5.39 πόλεμον.
23.5.39 καὶ
23.5.39 ἐπορεύθη
23.5.39 Ἰούδας
23.5.39 εἰς
23.5.39 συνάντησιν
23.5.39 αὐτῶν.
23.5.40 καὶ
23.5.40 εἶπεν
23.5.40 Τιμόθεος
23.5.40 τοῖς
23.5.40 ἄρχουσιν
23.5.40 τῆς
23.5.40 δυνάμεως
23.5.40 αὐτοῦ
23.5.40 ἐν
23.5.40 τῷ
23.5.40 ἐγγίζειν
23.5.40 Ἰούδαν
23.5.40 καὶ
23.5.40 τὴν
23.5.40 παρεμβυλὴν
23.5.40 αὐτοῦ
23.5.40 ἐπὶ
23.5.40 τὸν
23.5.40 χειμάρρουν
23.5.40 τοῦ
23.5.40 ὕδατος
23.5.40 Ἐὰν
23.5.40 διαβῇ
23.5.40 πρὸς
23.5.40 ἡμᾶς
23.5.40 πρότερος,
23.5.40 οὐ
23.5.40 δυνησόμεθα
23.5.40 ὑποστῆναι
23.5.40 αὐτόν,
23.5.40 ὅτι
23.5.40 δυνάμενος
23.5.40 δυνήσεται
23.5.40 πρὸς
23.5.40 ἡμᾶς.
23.5.41 ἐὰν
23.5.41 δὲ
23.5.41 δειλωθῇ
23.5.41 καὶ
23.5.41 παρεμβάλῃ
23.5.41 πέραν
23.5.41 τοῦ
23.5.41 ποταμοῦ,
23.5.41 διαπεράσομεν
23.5.41 πρὸς
23.5.41 αὐτόν.
23.5.42 ὡς
23.5.42 δὲ
23.5.42 ἤγγισεν
23.5.42 Ἰούδας
23.5.42 ἐπὶ
23.5.42 τὸν
23.5.42 χειμάρρουν
23.5.42 τοῦ
23.5.42 ὕδατος,
23.5.42 ἔστησεν
23.5.42 τοὺς
23.5.42 γραμματεῖς
23.5.42 τοῦ
23.5.42 λαοῦ
23.5.42 ἐπὶ
23.5.42 τοῦ
23.5.42 χειμάρρου,
23.5.42 καὶ
23.5.42 ἐνετείλατο
23.5.42 αὐτοῖς,
23.5.42 λέγων
23.5.42 Μὴ
23.5.42 ἀφῆτε
23.5.42 ἄνθρωπον
23.5.42 παρεμβαλεῖν,
23.5.42 ἀλλὰ
23.5.42 ἐρχέσθωσαν
23.5.42 πάντες
23.5.42 εἰς
23.5.42 τὸν
23.5.42 πόλεμον.
23.5.43 καὶ
23.5.43 διεπέρασεν
23.5.43 πρὸς
23.5.43 αὐτοὺς
23.5.43 πρότερον,
23.5.43 καὶ
23.5.43 πᾶς
23.5.43 ὁ
23.5.43 λαὸς
23.5.43 αὐτοῦ
23.5.43 ἔμπροσθεν
23.5.43 αὐτοῦ·
23.5.43 καὶ
23.5.43 συνετρίβησαν
23.5.43 πρὸ
23.5.43 προσώπου
23.5.43 αὐτοῦ
23.5.43 πάντα
23.5.43 τὰ
23.5.43 ἔθνη,
23.5.43 καὶ
23.5.43 ἔριψαν
23.5.43 πάντα
23.5.43 τὰ
23.5.43 ὅπλα
23.5.43 αὐτῶν,
23.5.43 καὶ
23.5.43 ἔφυγον
23.5.43 εἰς
23.5.43 τὸ
23.5.43 τέμενος
23.5.43 ἐν
23.5.43 Καρνάιν.
23.5.44 καὶ
23.5.44 προκατελάβοντο
23.5.44 τὴν
23.5.44 πόλιν,
23.5.44 καὶ
23.5.44 τὸ
23.5.44 τέμενος
23.5.44 ἐνεπύρισαν
23.5.44 ἐν
23.5.44 πυρὶ
23.5.44 σὺν
23.5.44 πᾶσιν
23.5.44 τοῖς
23.5.44 οὖσιν
23.5.44 ἐν
23.5.44 αὐτῷ·
23.5.44 καὶ
23.5.44 ἐτροπώθη
23.5.44 ἡ
23.5.44 Καρνάιν,
23.5.44 καὶ
23.5.44 οὐκ
23.5.44 ἐδύνατο
23.5.44 ἔτι
23.5.44 ὑποστῆναι
23.5.44 κατὰ
23.5.44 πρόσωπον
23.5.44 Ἰούδα.
23.5.45 Καὶ
23.5.45 συνήγαγεν
23.5.45 Ἰούδας
23.5.45 πάντα
23.5.45 Ἰσραὴλ
23.5.45 τοὺς
23.5.45 ἐν
23.5.45 τῇ
23.5.45 Γαλααδίτιδι
23.5.45 ἀπὸ
23.5.45 μικροῦ
23.5.45 ἕως
23.5.45 μεγάλου,
23.5.45 καὶ
23.5.45 τὰς
23.5.45 γυναῖκας
23.5.45 αὐτῶν
23.5.45 καὶ
23.5.45 τὰ
23.5.45 τέκνα
23.5.45 αὐτῶν
23.5.45 καὶ
23.5.45 τὴν
23.5.45 ἀποσκευὴν,
23.5.45 παρεμβολὴν
23.5.45 μεγάλην
23.5.45 σφόδρα,
23.5.45 ἐλθεῖν
23.5.45 εἰς
23.5.45 γῆν
23.5.45 Ἰούδα.
23.5.46 καὶ
23.5.46 ἦλθον
23.5.46 ἕως
23.5.46 Ἐφρών,
23.5.46 καὶ
23.5.46 αὕτη
23.5.46 ἡ
23.5.46 πόλις
23.5.46 μεγάλη
23.5.46 ἡ
23.5.46 τῆς
23.5.46 εἰσόδου,
23.5.46 ἰσχυρὰ
23.5.46 σφόδρα·
23.5.46 οὐκ
23.5.46 ἦν
23.5.46 ἐκκλῖναι
23.5.46 ἀπʼ
23.5.46 αὐτῆς
23.5.46 δεξιὰν
23.5.46 ἢ
23.5.46 ἀριστεράν,
23.5.46 ἀλλ᾿
23.5.46 ἢ
23.5.46 διὰ
23.5.46 μέσου
23.5.46 αὐτῆς
23.5.46 πορεύεσθαι.
23.5.47 καὶ
23.5.47 ἀπέκλεισαν
23.5.47 αὐτοὺς
23.5.47 οἱ
23.5.47 ἐκ
23.5.47 τῆς
23.5.47 πόλεως,
23.5.47 καὶ
23.5.47 ἐνέφραξαν
23.5.47 τὰς
23.5.47 πύλας
23.5.47 λίθοις.
23.5.48 καὶ
23.5.48 ἀπέστειλεν
23.5.48 πρὸς
23.5.48 αὐτοὺς
23.5.48 Ἰούδας
23.5.48 λόγοις
23.5.48 εἰρηνικοῖς
23.5.48 λέγων
23.5.48 Διελεύσομαι
23.5.48 εἰς
23.5.48 τὴν
23.5.48 γῆν
23.5.48 σου,
23.5.48 τοῦ
23.5.48 ἀπελθεῖν
23.5.48 εἰς
23.5.48 τὴν
23.5.48 γῆν
23.5.48 ἡμῶν·
23.5.48 καὶ
23.5.48 οὐδεὶς
23.5.48 κακοποιήσει
23.5.48 ὑμᾶς,
23.5.48 πλὴν
23.5.48 τοῖς
23.5.48 ποσὶν
23.5.48 παρελευσόμεθα.
23.5.48 καὶ
23.5.48 οὐκ
23.5.48 ἠβούλοντο
23.5.48 ἀνοῖξαι
23.5.48 αὐτῷ.
23.5.49 καὶ
23.5.49 ἐπέταξεν
23.5.49 Ἰούδας
23.5.49 κηρῦξαι
23.5.49 ἐν
23.5.49 τῇ
23.5.49 παρεμβολῇ
23.5.49 τοῦ
23.5.49 παρεμβαλεῖν
23.5.49 ἕκαστον
23.5.49 ἐν
23.5.49 ᾧ
23.5.49 ἐστιν
23.5.49 τόπῳ.
23.5.50 καὶ
23.5.50 παρενέβαλον
23.5.50 οἱ
23.5.50 ἄνδρες
23.5.50 τῆς
23.5.50 πόλεως.
23.5.50 καὶ
23.5.50 ἐπολέμησαν
23.5.50 τὴν
23.5.50 πόλιν
23.5.50 ὅλην
23.5.50 τὴν
23.5.50 ἡμέραν
23.5.50 ἐκείνην
23.5.50 καὶ
23.5.50 ὅλην
23.5.50 τὴν
23.5.50 νύκτα,
23.5.50 καὶ
23.5.50 παρεδόθη
23.5.50 ἡ
23.5.50 πόλις
23.5.50 ἐν
23.5.50 χερσὶν
23.5.50 αὐτοῦ.
23.5.51 καὶ
23.5.51 ἀπώλεσεν
23.5.51 πᾶν
23.5.51 ἀρσενικὸν
23.5.51 ἐν
23.5.51 στόματι
23.5.51 ῥομφαίας,
23.5.51 καὶ
23.5.51 ἐξεφίζωσευ
23.5.51 αὐτήν,
23.5.51 καὶ
23.5.51 ἔλαβεν
23.5.51 τὰ
23.5.51 σκῦλα
23.5.51 τῆς
23.5.51 πόλεως,
23.5.51 καὶ
23.5.51 διῆλθεν
23.5.51 διὰ
23.5.51 τῆς
23.5.51 πόλεως
23.5.51 ἐπάνω
23.5.51 τῶν
23.5.51 ἀπεκταμμένων.
23.5.52 καὶ
23.5.52 διέβησαν
23.5.52 τὸν
23.5.52 Ἰορδάνην
23.5.52 εἰς
23.5.52 τὸ
23.5.52 πεδίον
23.5.52 τὸ
23.5.52 μέγα
23.5.52 κατὰ
23.5.52 πρώσωπον
23.5.52 Βαιθσάν.
23.5.53 καὶ
23.5.53 ἦν
23.5.53 Ἰούδας
23.5.53 ἐπισυνάγων
23.5.53 τοὺς
23.5.53 ἐσχατίζοντας
23.5.53 καὶ
23.5.53 παρακαλῶν
23.5.53 τὸν
23.5.53 λαὸν
23.5.53 κατὰ
23.5.53 πᾶσαν
23.5.53 τὴν
23.5.53 ὁδόν,
23.5.53 ἕως
23.5.53 ἦλθεν
23.5.53 εἰς
23.5.53 γῆν
23.5.53 Ἰούδα.
23.5.54 καὶ
23.5.54 ἀνέβησαν
23.5.54 εἰς
23.5.54 τὸ
23.5.54 ὄρος
23.5.54 Σιὼν
23.5.54 ἐν
23.5.54 εὐφροσύνῃ
23.5.54 καὶ
23.5.54 χαρᾷ·
23.5.54 καὶ
23.5.54 προσήγαγον
23.5.54 ὁλοκαυτώματα,
23.5.54 ὅτι
23.5.54 οὐκ
23.5.54 ἔπεσεν
23.5.54 ἐξ
23.5.54 αὐτῶν
23.5.54 οὐθεὶς
23.5.54 ἕως
23.5.54 τοῦ
23.5.54 ἐπιστρέψαι
23.5.54 ἐν
23.5.54 εἰρήνῃ.
23.5.55 Καὶ
23.5.55 ἐν
23.5.55 ταῖς
23.5.55 ἡμέραις
23.5.55 αἷς
23.5.55 ἦν
23.5.55 Ἰούδας
23.5.55 καὶ
23.5.55 Ἰωναθὰν
23.5.55 ἐν
23.5.55 τῇ
23.5.55 Γαλαάδ,
23.5.55 καὶ
23.5.55 Σίμων
23.5.55 ὁ
23.5.55 ἀδελφὸς
23.5.55 αὐτοῦ
23.5.55 ἐν
23.5.55 τῇ
23.5.55 Γαλιλαίᾳ
23.5.55 κατὰ
23.5.55 πρόσωπον
23.5.55 Πτολεμαίδος,
23.5.56 ἤκουσεν
23.5.56 Ἰωσὴφ
23.5.56 ὁ
23.5.56 τοῦ
23.5.56 Ζαχαρία
23.5.56 καὶ
23.5.56 Ζαχαρίας
23.5.56 ἄρχοντες
23.5.56 τῶν
23.5.56 δυνάμεων
23.5.56 τῶν
23.5.56 ἀνδραγαθέσεων
23.5.56 καὶ
23.5.56 τοῦ
23.5.56 πολέμου
23.5.56 οἶα
23.5.56 ἐποίησαν·
23.5.57 καὶ
23.5.57 εἶπαν
23.5.57 Ποιήσομεν
23.5.57 καὶ
23.5.57 αὐτοὶ
23.5.57 ἑαυτοῖς
23.5.57 ὄνομα,
23.5.57 καὶ
23.5.57 πορευθῶμεν
23.5.57 πολεμῆσαι
23.5.57 πρὸς
23.5.57 τὰ
23.5.57 ἔθνη
23.5.57 τὰ
23.5.57 κύκλῳ
23.5.57 ἡμῶν.
23.5.58 καὶ
23.5.58 παρήγγειλαν
23.5.58 τοῖς
23.5.58 ἀπὸ
23.5.58 τῆς
23.5.58 δυνάμεως
23.5.58 τῆς
23.5.58 μετʼ
23.5.58 αὐτῶν,
23.5.58 καὶ
23.5.58 ἐπορεύθησαν
23.5.58 ἐπὶ
23.5.58 Ἰαμνίαν.
23.5.59 καὶ
23.5.59 ἐξῆλθεν
23.5.59 Γοργίας
23.5.59 ἐκ
23.5.59 τῆς
23.5.59 πόλεως,
23.5.59 καὶ
23.5.59 οἱ
23.5.59 ἄνδρες
23.5.59 αὐτοῦ
23.5.59 εἰς
23.5.59 συνάντησιν
23.5.59 αὐτοῖς
23.5.59 εἰς
23.5.59 πόλεμον.
23.5.60 καὶ
23.5.60 ἐτροπώθη
23.5.60 Ἰώσηφος
23.5.60 καὶ
23.5.60 Ἀζαρίας.
23.5.60 καὶ
23.5.60 ἐδιώχθησαν
23.5.60 ἕως
23.5.60 τῶν
23.5.60 ὁρίων
23.5.60 τῆς
23.5.60 Ἰουδαίας
23.5.60 καὶ
23.5.60 ἔπεσον
23.5.60 ἐν
23.5.60 τῇ
23.5.60 ἡμἐρᾳ
23.5.60 ἐκείνῃ
23.5.60 ἐκ
23.5.60 τοῦ
23.5.60 λαοῦ
23.5.60 τοῦ
23.5.60 Ἰσραὴλ
23.5.60 εἰς
23.5.60 δισχιλίους
23.5.60 ἄνδρας·
23.5.61 καὶ
23.5.61 ἐγενήθη
23.5.61 τροπὴ
23.5.61 μεγάλη
23.5.61 ἐν
23.5.61 τῷ
23.5.61 λαῷ,
23.5.61 ὅτι
23.5.61 οὐκ
23.5.61 ἤκουσαν
23.5.61 Ἰούδου
23.5.61 καὶ
23.5.61 τῶν
23.5.61 ἀδελφῶν
23.5.61 αὐτοῦ,
23.5.61 οἰόμενοι
23.5.61 ἀνδραγαθῆσαι
23.5.61 αὐτόν.
23.5.62 αὐτοὶ
23.5.62 δὲ
23.5.62 οὐκ
23.5.62 ἦσαν
23.5.62 ἐκ
23.5.62 τοῦ
23.5.62 σπέρματος
23.5.62 τῶν
23.5.62 ἀνδρῶν
23.5.62 ἐκείνων,
23.5.62 οἷς
23.5.62 ἐδόθη
23.5.62 σωτηρία
23.5.62 Ἰσραὴλ
23.5.62 διὰ
23.5.62 χειρὸς
23.5.62 αὐτῶν.
23.5.63 καὶ
23.5.63 ὁ
23.5.63 ἀνήρ
23.5.63 Ἰούδας
23.5.63 καὶ
23.5.63 οἱ
23.5.63 ἀδελφοὶ
23.5.63 αὐτοῦ
23.5.63 ἐδοξάσθησαν
23.5.63 σφόδρα
23.5.63 ἐναντίον
23.5.63 παντὸς
23.5.63 Ἰσραὴλ
23.5.63 καὶ
23.5.63 τῶν
23.5.63 ἐθνῶν
23.5.63 πάντων,
23.5.63 οὗ
23.5.63 ἡκούετο
23.5.63 τὸ
23.5.63 ὄνομα
23.5.63 αὐτῶν·
23.5.64 καὶ
23.5.64 ἐπισυνήγοντο
23.5.64 πρὸς
23.5.64 αὐτοὺς
23.5.64 εὐφημοῦντες.
23.5.65 Καὶ
23.5.65 ἐξῆλθεν
23.5.65 Ἰούδας
23.5.65 καὶ
23.5.65 οἱ
23.5.65 ἀδελφοὶ
23.5.65 αὐτοῦ,
23.5.65 καὶ
23.5.65 ἐπολέμουν
23.5.65 τοὺς
23.5.65 υἱοὺς
23.5.65 Ἠσοὺ
23.5.65 ἐν
23.5.65 τῇ
23.5.65 γῇ
23.5.65 τῇ
23.5.65 πρὸς
23.5.65 νότον,
23.5.65 καὶ
23.5.65 ἐπάταξεν
23.5.65 τὴν
23.5.65 Χεβρὼν
23.5.65 καὶ
23.5.65 τὰς
23.5.65 θυγατέρας
23.5.65 αὐτῆς·
23.5.65 καὶ
23.5.65 καθεῖλεν
23.5.65 τὸ
23.5.65 ὀχύρωμα
23.5.65 αὐτῆς,
23.5.65 καὶ
23.5.65 τοὺς
23.5.65 πύργους
23.5.65 αὐτῆς
23.5.65 ἐνεπύρισεν
23.5.65 κυκλόθεν.
23.5.66 καὶ
23.5.66 ἀπῆρεν
23.5.66 τοῦ
23.5.66 πορευθῆναι
23.5.66 εἰς
23.5.66 γῆν
23.5.66 ἀλλοφύλων,
23.5.66 καὶ
23.5.66 διεπορεύετο
23.5.66 τὴν
23.5.66 Σαμαρίαν.
23.5.67 ἐν
23.5.67 τῇ
23.5.67 ἡμέρᾳ
23.5.67 ἐκείνῃ
23.5.67 ἔπεσαν
23.5.67 ἱερεῖς
23.5.67 πολέμῳ
23.5.67 βουλομένου
23.5.67 αὐτοῦ
23.5.67 ἀνδραγαθῆσαι,
23.5.67 ἐν
23.5.67 τῷ
23.5.67 αὐτὸν
23.5.67 ἐξελθεῖν
23.5.67 εἰς
23.5.67 τὸν
23.5.67 πόλεμον
23.5.67 ἀβουλεύτως.
23.5.68 καὶ
23.5.68 ἐξέκλινεν
23.5.68 Ἰούδας
23.5.68 εἰς
23.5.68 Ἄζωτον
23.5.68 γῆν
23.5.68 ἀλλοφύλων,
23.5.68 καὶ
23.5.68 καθεῖλεν
23.5.68 τοὺς
23.5.68 βωμοὺς
23.5.68 αὐτῶν,
23.5.68 καὶ
23.5.68 τὰ
23.5.68 γλυπτὰ
23.5.68 τῶν
23.5.68 θεῶν
23.5.68 αὐτῶν
23.5.68 κοτέκαυσεν,
23.5.68 καὶ
23.5.68 ἐσκύλευσεν
23.5.68 τὰ
23.5.68 σκῦλα
23.5.68 τῶν
23.5.68 πόλεων,
23.5.68 καὶ
23.5.68 ἐπέστρεψεν
23.5.68 εἰς
23.5.68 τὴν
23.5.68 Ἰουδαίαν.
23.6.1 Καὶ
23.6.1 ὁ
23.6.1 βασιλεὺς
23.6.1 Ἀντίοχος
23.6.1 διεπορεύετο
23.6.1 τὰς
23.6.1 ἐπάνω
23.6.1 χώρας,
23.6.1 καὶ
23.6.1 ἤκουσεν
23.6.1 ὅτι
23.6.1 ἐστὶν
23.6.1 ἐν
23.6.1 Ἐλύμοις
23.6.1 ἐν
23.6.1 τῇ
23.6.1 Περσίδι
23.6.1 πόλις
23.6.1 ἔνδοξος
23.6.1 πλούτῳ,
23.6.1 ἀργυρίῳ,
23.6.1 καὶ
23.6.1 χρυσίῳ·
23.6.2 καὶ
23.6.2 τὸ
23.6.2 ἱερὸν
23.6.2 τὸ
23.6.2 ἐν
23.6.2 αὐτῇ
23.6.2 πλούσιον
23.6.2 σφόδρα,
23.6.2 καὶ
23.6.2 ἐκεῖ
23.6.2 καλύμματα
23.6.2 χρυσᾶ,
23.6.2 καὶ
23.6.2 θώρακες
23.6.2 καὶ
23.6.2 ὅπλα,
23.6.2 ἃ
23.6.2 κατέλειπεν
23.6.2 ἐκεῖ
23.6.2 Ἀλέξανδρος
23.6.2 ὁ
23.6.2 τοῦ
23.6.2 Φιλίππου
23.6.2 ὁ
23.6.2 βασιλεὺς
23.6.2 ὁ
23.6.2 Μακεδών,
23.6.2 ὃς
23.6.2 ἐβασίλευσεν
23.6.2 τοῖς
23.6.2 Ἕλλησι
23.6.2 πρῶτος.
23.6.3 καὶ
23.6.3 ἦλθεν
23.6.3 καὶ
23.6.3 ἐζήτει
23.6.3 καταλαβεῖν
23.6.3 τὴν
23.6.3 πόλιν
23.6.3 καὶ
23.6.3 προνομεῦσαι
23.6.3 αὐτήν,
23.6.3 καὶ
23.6.3 οὐκ
23.6.3 ἠδυνάσθη,
23.6.3 ὅτι
23.6.3 ἐγνώσθη
23.6.3 ὁ
23.6.3 λόγος
23.6.3 τοῖς
23.6.3 ἐκ
23.6.3 τῆς
23.6.3 πόλεως.
23.6.4 καὶ
23.6.4 ἀνέστησαν
23.6.4 αὐτῷ
23.6.4 εἰς
23.6.4 πόλεμον,
23.6.4 καὶ
23.6.4 ἔφυγεν
23.6.4 καὶ
23.6.4 ἀπῆλθεν
23.6.4 ἐκεῖθεν
23.6.4 μετὰ
23.6.4 λύπης
23.6.4 μεγάλης
23.6.4 ἀποστρέψαι
23.6.4 εἰς
23.6.4 Βαβυλῶνα.
23.6.5 καὶ
23.6.5 ἦλθεν
23.6.5 ἀπαγγέλλων
23.6.5 τις
23.6.5 αὐτῷ
23.6.5 εἰς
23.6.5 τὴν
23.6.5 Περσίδα,
23.6.5 ὅτι
23.6.5 τετρόπωνται
23.6.5 αἱ
23.6.5 παρεμβολαὶ
23.6.5 αἱ
23.6.5 πορευθεῖσαι
23.6.5 εἰς
23.6.5 γῆν
23.6.5 Ἰούδα·
23.6.6 καὶ
23.6.6 ἐπορεύθη
23.6.6 Λυσίας
23.6.6 δυνάμει
23.6.6 ἰσχυρᾷ
23.6.6 ἐν
23.6.6 πρώτοις
23.6.6 καὶ
23.6.6 ἀνετράπη
23.6.6 ἀπὸ
23.6.6 προσώπου
23.6.6 αὐτῶν,
23.6.6 καὶ
23.6.6 ἐπίσχυσαν
23.6.6 ὅπλοις
23.6.6 οἷς
23.6.6 ἔλαβον
23.6.6 ἀπὸ
23.6.6 τῶν
23.6.6 παρεμβολῶν
23.6.6 ὧν
23.6.6 ἐξέκοψαν·.
23.6.7 καὶ
23.6.7 καθεῖλαν
23.6.7 τὸ
23.6.7 βδέλυγμα
23.6.7 ᾠκοδόμησεν
23.6.7 ἐπὶ
23.6.7 τὸ
23.6.7 θυσιαστήριον
23.6.7 τὸ
23.6.7 ἐν
23.6.7 Ἰερουσαλήμ,
23.6.7 καὶ
23.6.7 τὸ
23.6.7 ἁγίασμ
23.6.7 καθὼς
23.6.7 τὸ
23.6.7 πρότερον
23.6.7 ἐκύκλωσαν
23.6.7 τείχεσιν
23.6.7 ὑψηλοῖς,
23.6.7 καὶ
23.6.7 τὴν
23.6.7 Βεθσουρὰ
23.6.7 πόλιν
23.6.7 αὐτοῦ.
23.6.8 καὶ
23.6.8 ἐγένετο
23.6.8 ὡς
23.6.8 ἤκουσεν
23.6.8 ὁ
23.6.8 βασιλεὺς
23.6.8 τοὺς
23.6.8 λόγους
23.6.8 τούτους,
23.6.8 ἐθαμβήθη
23.6.8 καὶ
23.6.8 ἐσαλεύθη
23.6.8 σφόδρα·
23.6.8 καὶ
23.6.8 ἔπεσεν
23.6.8 ἐπὶ
23.6.8 τὴν
23.6.8 κοίτην.
23.6.8 καὶ
23.6.8 ἐνέπεσεν
23.6.8 εἰς
23.6.8 ἀρρωστίαν
23.6.8 ἀπὸ
23.6.8 τῆς
23.6.8 λύπης,
23.6.8 ὅτι
23.6.8 οὐκ
23.6.8 ἐγένετο
23.6.8 αὐτῷ
23.6.8 καθὼς
23.6.8 ἐνεθυμεῖτο.
23.6.9 καὶ
23.6.9 ἦν
23.6.9 ἐκεῖ
23.6.9 ἡμέρας
23.6.9 πλείους,
23.6.9 ὅτι
23.6.9 ἀνεκαινίσθη
23.6.9 ἐπʼ
23.6.9 αὐτὸν
23.6.9 λύπη
23.6.9 μεγάλη,
23.6.9 καὶ
23.6.9 ἐλογίσατο
23.6.9 ὅτι
23.6.9 ἀποθνήσκει.
23.6.10 καὶ
23.6.10 ἐκάλεσεν
23.6.10 πάντας
23.6.10 τοὺς
23.6.10 φίλους
23.6.10 αὐτοῦ,
23.6.10 καὶ
23.6.10 εἶπεν
23.6.10 πρὸς
23.6.10 αὐτοὺς
23.6.10 Ἀφίσταται
23.6.10 ἀπὸ
23.6.10 τῶν
23.6.10 ὀφθαλμῶν
23.6.10 μου
23.6.10 ὁ
23.6.10 ὕπνος,
23.6.10 καὶ
23.6.10 συνπέπτωκα
23.6.10 τῇ
23.6.10 καρδίᾳ
23.6.10 ἀπὸ
23.6.10 τῆς
23.6.10 μερίμνης.
23.6.11 καὶ
23.6.11 εἶπα
23.6.11 τῇ
23.6.11 καρδίᾳ
23.6.11 Ἕως
23.6.11 τίνος
23.6.11 θλίψεως
23.6.11 ἦλθον
23.6.11 καὶ
23.6.11 κλύδωνος
23.6.11 μεγάλου,
23.6.11 ἐν
23.6.11 ᾧ
23.6.11 νῦν
23.6.11 εἰμι
23.6.11 ;
23.6.11 ὅτι
23.6.11 χρηστὸς
23.6.11 καὶ
23.6.11 ἀγαπώμενος
23.6.11 ἤμην
23.6.11 ἐν
23.6.11 τῇ
23.6.11 ἐξουσίᾳ
23.6.11 μου.
23.6.12 νῦν
23.6.12 δέ
23.6.12 μνήσκομαι
23.6.12 τῶν
23.6.12 κακῶν
23.6.12 ὧν
23.6.12 ἐποίησα
23.6.12 ἐν
23.6.12 Ἰερουσαλήμ·
23.6.12 καὶ
23.6.12 ἔλαβον
23.6.12 πάντα
23.6.12 τὰ
23.6.12 σκεύη
23.6.12 τὰ
23.6.12 ἀργυρᾶ
23.6.12 καὶ
23.6.12 τὰ
23.6.12 χρυσᾶ
23.6.12 τὰ
23.6.12 ἐν
23.6.12 αὐτῇ,
23.6.12 καὶ
23.6.12 ἐξαπέστειλα
23.6.12 τοῦ
23.6.12 ἐξᾶραι
23.6.12 τοὺς
23.6.12 κατοικοῦντας
23.6.12 Ἰούδα
23.6.12 διὰ
23.6.12 κενῆς.
23.6.13 ἔγνων
23.6.13 ὅτι
23.6.13 χάριν
23.6.13 τούτων
23.6.13 εὗρόν
23.6.13 με
23.6.13 τὰ
23.6.13 κακὰ
23.6.13 ταῦτα
23.6.13 καὶ
23.6.13 ἰδοὺ
23.6.13 ἀπόλλυμαι
23.6.13 λύπῃ
23.6.13 μεγάλῃ
23.6.13 ἐν
23.6.13 γῇ
23.6.13 ἀλλοτρίᾳ.
23.6.14 καὶ
23.6.14 ἐκάλεσεν
23.6.14 Φίλιππον
23.6.14 ἕνα
23.6.14 τῶν
23.6.14 φίλων
23.6.14 αὐτοῦ,
23.6.14 καὶ
23.6.14 κατέστησεν
23.6.14 αὐτὸν
23.6.14 ἐπὶ
23.6.14 πάσης
23.6.14 τῆς
23.6.14 βασιλείας
23.6.14 αὐτοῦ.
23.6.15 καὶ
23.6.15 ἔδωκεν
23.6.15 αὐτῷ
23.6.15 τὸ
23.6.15 διάδημα
23.6.15 καὶ
23.6.15 τὴν
23.6.15 στολὴν
23.6.15 αὐτοῦ
23.6.15 καὶ
23.6.15 τὸν
23.6.15 δακτύλιον,
23.6.15 τοῦ
23.6.15 ἀγαγεῖν
23.6.15 Ἀντίοχον
23.6.15 τὸν
23.6.15 υἱὸν
23.6.15 αὐτοῦ
23.6.15 καὶ
23.6.15 ἐκθρέψαι
23.6.15 αὐτὸν
23.6.15 τοῦ
23.6.15 βασιλεύειν.
23.6.16 καὶ
23.6.16 ἀπέθανεν
