02001001 ΤΑΥΤΑ ΤΑΥΤΑ ΤΑΥΤΑ
02007017 Κύριος· Κύριος Κύριος
02007017 ἰδοὺ ἰδοὺ ἰδού
02007017 ἐγὼ ἐγὼ ἐγώ
02007017 τύπτω τύπτω τύπτω
02007017 τῇ τῇ τῇ
02007017 ῥάβδῳ ῥάβδῳ ῥάβδῳ
02007017 τῇ τῇ τῇ
02007017 ἐν ἐν ἐν
02007017 τῇ τῇ τῇ
02007017 χειρί χειρί χειρί
02007017 μου μου μου
02007017 ἐπὶ ἐπὶ ἐπί
02007017 τὸ τὸ τό
02007017 ὕδωρ ὕδωρ ὕδωρ
02007017 τὸ τὸ τό
02007017 ἐν ἐν ἐν
02007017 τῷ τῷ τῷ
02007017 ποταμῷ, ποταμῷ ποταμῷ
02007017 καὶ καὶ καί
02007017 μεταβαλεῖ μεταβαλεῖ μεταβαλεῖ
02007017 εἰς εἰς εἰς
02007017 αἷμα· αἷμα αἷμα
02007018 καὶ καὶ καί
02007018 οἱ οἱ οἱ
02007018 ἰχθύες ἰχθύες ἰχθύες
02007018 οἱ οἱ οἱ
02007018 ἐν ἐν ἐν
02007018 τῷ τῷ τῷ
02007018 ποταμῷ ποταμῷ ποταμῷ
02007018 τελευτήσουσιν, τελευτήσουσιν τελευτήσουσιν
02007018 καὶ καὶ καί
02007018 ἐποζέσει ἐποζέσει ἐποζέσει
02007018 ὁ ὁ ὁ
02007018 ποταμός, ποταμός ποταμός
02007018 καὶ καὶ καί
02007018 οὐ οὐ οὐ
02007018 δυνήσονται δυνήσονται δυνήσονται
02007018 οἱ οἱ οἱ
02007018 Αἰγύπτιοι Αἰγύπτιοι Αἰγύπτιοι
02007018 πιεῖν πιεῖν πιεῖν
02007018 ὕδωρ ὕδωρ ὕδωρ
02007018 ἀπὸ ἀπὸ ἀπό
02007018 τοῦ τοῦ τοῦ
02007018 ποταμοῦ. ποταμοῦ ποταμοῦ
02007019 εἶπεν εἶπεν εἶπεν
02007019 δὲ δὲ δέ
02007019 Κύριος Κύριος Κύριος
02007019 πρὸς πρὸς πρός
02007019 Μωυσῆν Μωυσῆν Μωυσῆν
02007019 Εἰπὸν Εἰπὸν Εἰπόν
02007019 Ἀαρὼν Ἀαρὼν Ἀαρών
02007019 τῷ τῷ τῷ
02007019 ἀδελφῷ ἀδελφῷ ἀδελφῷ
02007019 σου σου σου
02007019 Λάβε Λάβε Λάβε
02007019 τὴν τὴν τήν
02007019 ῥάβδον ῥάβδον ῥάβδον
02007019 σου σου σου
02007019 ἐν ἐν ἐν
02007019 τῇ τῇ τῇ
02007019 χειρί χειρί χειρί
02007019 σου, σου σου
02007019 καὶ καὶ καί
02007019 ἔκτεινον ἔκτεινον ἔκτεινον
02007019 τὴν τὴν τήν
02007019 χεῖρά χεῖρά χεῖρά
02007019 σου σου σου
02007019 ἐπὶ ἐπὶ ἐπί
02007019 τὰ τὰ τά
02007019 ὕδατα ὕδατα ὕδατα
02007019 Αἰγύπτου Αἰγύπτου Αἰγύπτου
02007019 καὶ καὶ καί
02007019 ἐπὶ ἐπὶ ἐπί
02007019 τοὺς τοὺς τούς
02007019 ποταμοὺς ποταμοὺς ποταμούς
02007019 αὐτῶν αὐτῶν αὐτῶν
02007019 καὶ καὶ καί
02007019 ἐπὶ ἐπὶ ἐπί
02007019 τὰς τὰς τάς
02007019 διώρυγας διώρυγας διώρυγας
02007019 αὐτῶν αὐτῶν αὐτῶν
02007019 καὶ καὶ καί
02007019 ἐπὶ ἐπὶ ἐπί
02007019 τὰ τὰ τά
02007019 ἕλη ἕλη ἕλη
02007019 αὐτῶν αὐτῶν αὐτῶν
02007019 καὶ καὶ καί
02007019 ἐπὶ ἐπὶ ἐπί
02007019 πᾶν πᾶν πᾶν
02007019 συνεστηκὸς συνεστηκὸς συνεστηκός
02007019 ὕδωρ ὕδωρ ὕδωρ
02007019 αὐτῶν, αὐτῶν αὐτῶν
02007019 καὶ καὶ καί
02007019 ἔσται ἔσται ἔσται
02007019 αἷμα· αἷμα αἷμα
02007019 καὶ καὶ καί
02007019 ἐγένετο ἐγένετο ἐγένετο
02007019 αἷμα αἷμα αἷμα
02007019 ἐν ἐν ἐν
02007019 πάσῃ πάσῃ πάσῃ
02007019 γῇ γῇ γῇ
02007019 Αἰγύπτου, Αἰγύπτου Αἰγύπτου
02007019 ἔν ἔν ἐν/ἔν@
02007019 τε τε τε
02007019 τοῖς τοῖς τοῖς
02007019 ξύλοις ξύλοις ξύλοις
02007019 καὶ καὶ καί
02007019 ἐν ἐν ἐν
02007019 τοῖς τοῖς τοῖς
02007019 λίθοις. λίθοις λίθοις
02007020 καὶ καὶ καί
02007020 ἐποίησαν ἐποίησαν ἐποίησαν
02007020 οὕτως οὕτως οὕτως
02007020 Μωυσῆς Μωυσῆς Μωυσῆς
02007020 καὶ καὶ καί
02007020 Ἀαρὼν Ἀαρὼν Ἀαρών
02007020 καθάπερ καθάπερ καθάπερ
02007020 ἐνετείλατο ἐνετείλατο ἐνετείλατο
02007020 αὐτοῖς αὐτοῖς αὐτοῖς
02007020 Κύριος· Κύριος Κύριος
02007020 καὶ καὶ καί
02007020 ἐπάρας ἐπάρας ἐπάρας
02007020 τῇ τῇ τῇ
02007020 ῥάβδῳ ῥάβδῳ ῥάβδῳ
02007020 αὐτοῦ αὐτοῦ αὐτοῦ
02007020 ἐπάταξεν ἐπάταξεν ἐπάταξεν
02007020 τὸ τὸ τό
02007020 ὕδωρ ὕδωρ ὕδωρ
02007020 τὸ τὸ τό
02007020 ἐν ἐν ἐν
02007020 τῷ τῷ τῷ
02007020 ποταμῷ ποταμῷ ποταμῷ
02007020 ἐναντίον ἐναντίον ἐναντίον
02007020 Φαραὼ Φαραὼ Φαραώ
02007020 καὶ καὶ καί
02007020 ἐναντίον ἐναντίον ἐναντίον
02007020 τῶν τῶν τῶν
02007020 θεραπόντων θεραπόντων θεραπόντων
02007020 αὐτοῦ, αὐτοῦ αὐτοῦ
02007020 καὶ καὶ καί
02007020 μετέβαλεν μετέβαλεν μετέβαλεν
02007020 πᾶν πᾶν πᾶν
02007020 τὸ τὸ τό
02007020 ὕδωρ ὕδωρ ὕδωρ
02007020 τὸ τὸ τό
02007020 ἐν ἐν ἐν
02007020 τῷ τῷ τῷ
02007020 ποταμῷ ποταμῷ ποταμῷ
02007020 εἰς εἰς εἰς
02007020 αἷμα. αἷμα αἷμα
02007021 καὶ καὶ καί
02007021 οἱ οἱ οἱ
02007021 ἰχθύες ἰχθύες ἰχθύες
02007021 οἱ οἱ οἱ
02007021 ἐν ἐν ἐν
02007021 τῷ τῷ τῷ
02007021 ποταμῷ ποταμῷ ποταμῷ
02007021 ἐτελεύτησαν, ἐτελεύτησαν ἐτελεύτησαν
02007021 καὶ καὶ καί
02007021 ἐπώζεσεν ἐπώζεσεν ἐπώζεσεν
02007021 ὁ ὁ ὁ
02007021 ποταμός, ποταμός ποταμός
02007021 καὶ καὶ καί
02007021 οὐκ οὐκ οὐ
02007021 ἠδύναντο ἠδύναντο ἠδύναντο
02007021 οἱ οἱ οἱ
02007021 Αἰγύπτιοι Αἰγύπτιοι Αἰγύπτιοι
02007021 πιεῖν πιεῖν πιεῖν
02007021 ὕδωρ ὕδωρ ὕδωρ
02007021 ἐκ ἐκ ἐκ
02007021 τοῦ τοῦ τοῦ
02007021 ποταμοῦ, ποταμοῦ ποταμοῦ
02007021 καὶ καὶ καί
02007021 ἦν ἦν ἦν
02007021 τὸ τὸ τό
02007021 αἷμα αἷμα αἷμα
02007021 ἐν ἐν ἐν
02007021 πάσῃ πάσῃ πάσῃ
02007021 γῇ γῇ γῇ
02007021 Αἰγύπτου. Αἰγύπτου Αἰγύπτου
02007022 ἐποίησαν ἐποίησαν ἐποίησαν
02007022 δὲ δὲ δέ
02007022 ὡσαύτως ὡσαύτως ὡσαύτως
02007022 καὶ καὶ καί
02007022 οἱ οἱ οἱ
02007022 ἐπαοιδοὶ ἐπαοιδοὶ ἐπαοιδοί
02007022 τῶν τῶν τῶν
02007022 Αἰγυπτίων Αἰγυπτίων Αἰγυπτίων
02007022 ταῖς ταῖς ταῖς
02007022 φαρμακίαις φαρμακίαις φαρμακίαις
02007022 αὐτῶν· αὐτῶν αὐτῶν
02007022 καὶ καὶ καί
02007022 ἐσκλήρυνεν ἐσκλήρυνεν ἐσκλήρυνεν
02007022 ἡ ἡ ἡ
02007022 καρδία καρδία καρδία
02007022 Φαραώ, Φαραώ Φαραώ
02007022 καὶ καὶ καί
02007022 οὐκ οὐκ οὐ
02007022 εἰσήκουσεν εἰσήκουσεν εἰσήκουσεν
02007022 αὐτῶν, αὐτῶν αὐτῶν
02007022 καθάπερ καθάπερ καθάπερ
02007022 εἶπεν εἶπεν εἶπεν
02007022 Κύριος. Κύριος Κύριος
02007023 ἐπιστραφεὶς ἐπιστραφεὶς ἐπιστραφείς
02007023 δὲ δὲ δέ
02007023 Φαραὼ Φαραὼ Φαραώ
02007023 εἰσῆλθεν εἰσῆλθεν εἰσῆλθεν
02007023 εἰς εἰς εἰς
02007023 τὸν τὸν τόν
02007023 οἶκον οἶκον οἶκον
02007023 αὐτοῦ, αὐτοῦ αὐτοῦ
02007023 καὶ καὶ καί
02007023 οὐκ οὐκ οὐ
02007023 ἐπέστησεν ἐπέστησεν ἐπέστησεν
02007023 τὸν τὸν τόν
02007023 νοῦν νοῦν νοῦν
02007023 αὐτοῦ αὐτοῦ αὐτοῦ
02007023 οὐδὲ οὐδὲ οὐδέ
02007023 ἐπὶ ἐπὶ ἐπί
02007023 τούτῳ. τούτῳ τούτῳ
02007024 ὤρυξαν ὤρυξαν ὤρυξαν
02007024 δὲ δὲ δέ
02007024 πάντες πάντες πάντες
02007024 οἱ οἱ οἱ
02007024 Αἰγύπτιοι Αἰγύπτιοι Αἰγύπτιοι
02007024 κύκλῳ κύκλῳ κύκλῳ
02007024 τοῦ τοῦ τοῦ
02007024 ποταμοῦ ποταμοῦ ποταμοῦ
02007024 ὥστε ὥστε ὥστε
02007024 πιεῖν πιεῖν πιεῖν
02007024 ὕδωρ ὕδωρ ὕδωρ
02007024 ἀπὸ ἀπὸ ἀπό
02007024 τοῦ τοῦ τοῦ
02007024 ποταμοῦ, ποταμοῦ ποταμοῦ
02007024 καὶ καὶ καί
02007024 οὐκ οὐκ οὐ
02007024 ἠδύναντο ἠδύναντο ἠδύναντο
02007024 πιεῖν πιεῖν πιεῖν
02007024 ὕδωρ ὕδωρ ὕδωρ
02007024 ἀπὸ ἀπὸ ἀπό
02007024 τοῦ τοῦ τοῦ
02007024 ποταμοῦ. ποταμοῦ ποταμοῦ
02007025 καὶ καὶ καί
02007025 ἀνεπληρώθησαν ἀνεπληρώθησαν ἀνεπληρώθησαν
02007025 ἑπτὰ ἑπτὰ ἑπτά
02007025 ἡμέραι ἡμέραι ἡμέραι
02007025 μετὰ μετὰ μετά
02007025 τὸ τὸ τό
02007025 πατάξαι πατάξαι πατάξαι
02007025 Κύριον Κύριον Κύριον
02007025 τὸν τὸν τόν
02007025 ποταμόν. ποταμόν ποταμόν
02008001 Εἶπεν Εἶπεν Εἶπεν
02008001 δὲ δὲ δέ
02008001 Κύριος Κύριος Κύριος
02008001 πρὸς πρὸς πρός
02008001 Μωυσῆν Μωυσῆν Μωυσῆν
02008001 Εἴσελθε Εἴσελθε Εἴσελθε
02008001 πρὸς πρὸς πρός
02008001 Φαραὼ Φαραὼ Φαραώ
02008001 καὶ καὶ καί
02008001 ἐρεῖς ἐρεῖς ἐρεῖς
02008001 πρὸς πρὸς πρός
02008001 αὐτόν αὐτόν αὐτόν
02008001 Τάδε Τάδε Τάδε
02008001 λέγει λέγει λέγει
02008001 Κύριος Κύριος Κύριος
02008001 Ἐξαπόστειλον Ἐξαπόστειλον Ἐξαπόστειλον
02008001 τὸν τὸν τόν
02008001 λαόν λαόν λαόν
02008001 μου μου μου
02008001 ἵνα ἵνα ἵνα
02008001 μοι μοι μοι
02008001 λατρεύσωσιν· λατρεύσωσιν λατρεύσωσιν
02008002 εἰ εἰ εἰ
02008002 δὲ δὲ δέ
02008002 μὴ μὴ μή
02008002 βούλει βούλει βούλει
02008002 σὺ σὺ σύ
02008002 ἐξαποστεῖλαι, ἐξαποστεῖλαι ἐξαποστεῖλαι
02008002 ἰδοὺ ἰδοὺ ἰδού
02008002 ἐγὼ ἐγὼ ἐγώ
02008002 τύπτω τύπτω τύπτω
02008002 πάντα πάντα πάντα
02008002 τὰ τὰ τά
02008002 ὅριά ὅριά ὅριά
02008002 σου σου σου
02008002 τοῖς τοῖς τοῖς
02008002 βατράχοις. βατράχοις βατράχοις
02008003 καὶ καὶ καί
02008003 ἐξερεύξεται ἐξερεύξεται ἐξερεύξεται
02008003 ὁ ὁ ὁ
02008003 ποταμὸς ποταμὸς ποταμός
02008003 βατράχους· βατράχους βατράχους
02008003 καὶ καὶ καί
02008003 ἀναβάντες ἀναβάντες ἀναβάντες
02008003 εἰσελεύσονται εἰσελεύσονται εἰσελεύσονται
02008003 εἰς εἰς εἰς
02008003 τοὺς τοὺς τούς
02008003 οἴκους οἴκους οἴκους
02008003 σου σου σου
02008003 καὶ καὶ καί
02008003 εἰς εἰς εἰς
02008003 τὰ τὰ τά
02008003 ταμεῖα ταμεῖα ταμεῖα
02008003 τῶν τῶν τῶν
02008003 κοιτώνων κοιτώνων κοιτώνων
02008003 σου σου σου
02008003 καὶ καὶ καί
02008003 ἐπὶ ἐπὶ ἐπί
02008003 τῶν τῶν τῶν
02008003 κλινῶν κλινῶν κλινῶν
02008003 σου, σου σου
02008003 καὶ καὶ καί
02008003 ἐπὶ ἐπὶ ἐπί
02008003 τοὺς τοὺς τούς
02008003 οἴκους οἴκους οἴκους
02008003 τῶν τῶν τῶν
02008003 θεραπόντων θεραπόντων θεραπόντων
02008003 σου σου σου
02008003 καὶ καὶ καί
02008003 τοῦ τοῦ τοῦ
02008003 λαοῦ λαοῦ λαοῦ
02008003 σου, σου σου
02008003 καὶ καὶ καί
02008003 ἐν ἐν ἐν
02008003 τοῖς τοῖς τοῖς
02008003 φυράμασίν φυράμασίν φυράμασίν
02008003 σου σου σου
02008003 καὶ καὶ καί
02008003 ἐν ἐν ἐν
02008003 τοῖς τοῖς τοῖς
02008003 κλιβάνοις κλιβάνοις κλιβάνοις
02008003 σου· σου σου
02008004 καὶ καὶ καί
02008004 ἐπὶ ἐπὶ ἐπί
02008004 σὲ σὲ σέ
02008004 καὶ καὶ καί
02008004 ἐπὶ ἐπὶ ἐπί
02008004 τοὺς τοὺς τούς
02008004 θεράποντάς θεράποντάς θεράποντάς
02008004 σου σου σου
02008004 καὶ καὶ καί
02008004 ἐπὶ ἐπὶ ἐπί
02008004 τὸν τὸν τόν
02008004 λαόν λαόν λαόν
02008004 σου σου σου
02008004 ἀναβήσονται ἀναβήσονται ἀναβήσονται
02008004 οἱ οἱ οἱ
02008004 βάτραχοι. βάτραχοι βάτραχοι
02008005 εἶπεν εἶπεν εἶπεν
02008005 δὲ δὲ δέ
02008005 Κύριος Κύριος Κύριος
02008005 πρὸς πρὸς πρός
02008005 Μωυσῆν Μωυσῆν Μωυσῆν
02008005 Εἰπὸν Εἰπὸν Εἰπόν
02008005 Ἀαρὼν Ἀαρὼν Ἀαρών
02008005 τῷ τῷ τῷ
02008005 ἀδελφῷ ἀδελφῷ ἀδελφῷ
02008005 σου σου σου
02008005 Ἔκτεινον Ἔκτεινον Ἔκτεινον
02008005 τῇ τῇ τῇ
02008005 χειρὶ χειρὶ χειρί
02008005 τὴν τὴν τήν
02008005 ῥάβδον ῥάβδον ῥάβδον
02008005 σου σου σου
02008005 ἐπὶ ἐπὶ ἐπί
02008005 τοὺς τοὺς τούς
02008005 ποταμοὺς ποταμοὺς ποταμούς
02008005 καὶ καὶ καί
02008005 ἐπὶ ἐπὶ ἐπί
02008005 τὰς τὰς τάς
02008005 διώρυγας διώρυγας διώρυγας
02008005 καὶ καὶ καί
02008005 ἐπὶ ἐπὶ ἐπί
02008005 τὰ τὰ τά
02008005 ἕλη, ἕλη ἕλη
02008005 καὶ καὶ καί
02008005 ἀνάγαγε ἀνάγαγε ἀνάγαγε
02008005 τοὺς τοὺς τούς
02008005 βατράχους. βατράχους βατράχους
02008006 καὶ καὶ καί
02008006 ἐξέτεινεν ἐξέτεινεν ἐξέτεινεν
02008006 Ἀαρὼν Ἀαρὼν Ἀαρών
02008006 τὴν τὴν τήν
02008006 χεῖρα χεῖρα χεῖρα
02008006 ἐπὶ ἐπὶ ἐπί
02008006 τὰ τὰ τά
02008006 ὕδατα ὕδατα ὕδατα
02008006 Αἰγύπτου, Αἰγύπτου Αἰγύπτου
02008006 καὶ καὶ καί
02008006 ἀνήγαγεν ἀνήγαγεν ἀνήγαγεν
02008006 τοὺς τοὺς τούς
02008006 βατράχους· βατράχους βατράχους
02008006 καὶ καὶ καί
02008006 ἀνεβιβάσθη ἀνεβιβάσθη ἀνεβιβάσθη
02008006 ὁ ὁ ὁ
02008006 βάτραχος, βάτραχος βάτραχος
02008006 καὶ καὶ καί
02008006 ἐκάλυψεν ἐκάλυψεν ἐκάλυψεν
02008006 τὴν τὴν τήν
02008006 γῆν γῆν γῆν
02008006 Αἰγύπτου. Αἰγύπτου Αἰγύπτου
02008007 ἐποίησαν ἐποίησαν ἐποίησαν
02008007 δὲ δὲ δέ
02008007 ὡσαύτως ὡσαύτως ὡσαύτως
02008007 καὶ καὶ καί
02008007 οἱ οἱ οἱ
02008007 ἐπαοιδοὶ ἐπαοιδοὶ ἐπαοιδοί
02008007 τῶν τῶν τῶν
02008007 Αἰγυπτίων Αἰγυπτίων Αἰγυπτίων
02008007 ταῖς ταῖς ταῖς
02008007 φαρμακίαις φαρμακίαις φαρμακίαις
02008007 αὐτῶν, αὐτῶν αὐτῶν
02008007 καὶ καὶ καί
02008007 ἀνήγαγον ἀνήγαγον ἀνήγαγον
02008007 τοὺς τοὺς τούς
02008007 βατράχους βατράχους βατράχους
02008007 ἐπὶ ἐπὶ ἐπί
02008007 γῆν γῆν γῆν
02008007 Αἰγύπτου. Αἰγύπτου Αἰγύπτου
02008008 καὶ καὶ καί
02008008 ἐκάλεσεν ἐκάλεσεν ἐκάλεσεν
02008008 Φαραὼ Φαραὼ Φαραώ
02008008 Μωυσῆν Μωυσῆν Μωυσῆν
02008008 καὶ καὶ καί
02008008 Ἀαρὼν Ἀαρὼν Ἀαρών
02008008 καὶ καὶ καί
02008008 εἶπεν εἶπεν εἶπεν
02008008 Εὔξασθε Εὔξασθε Εὔξασθε
02008008 περὶ περὶ περί
02008008 ἐμοῦ ἐμοῦ ἐμοῦ
02008008 πρὸς πρὸς πρός
02008008 Κύριον, Κύριον Κύριον
02008008 καὶ καὶ καί
02008008 περιελέτω περιελέτω περιελέτω
02008008 τοὺς τοὺς τούς
02008008 βατράχους βατράχους βατράχους
02008008 ἀπ’ ἀπ’ ἀπό
02008008 ἐμοῦ ἐμοῦ ἐμοῦ
02008008 καὶ καὶ καί
02008008 ἀπὸ ἀπὸ ἀπό
02008008 τοῦ τοῦ τοῦ
02008008 ἐμοῦ ἐμοῦ ἐμοῦ
02008008 λαοῦ, λαοῦ λαοῦ
02008008 καὶ καὶ καί
02008008 ἐξαποστελῶ ἐξαποστελῶ ἐξαποστελῶ
02008008 αὐτοὺς αὐτοὺς αὐτούς
02008008 καὶ καὶ καί
02008008 θύσωσιν θύσωσιν θύσωσιν
02008008 τῷ τῷ τῷ
02008008 κυρίῳ. κυρίῳ κυρίῳ
02008009 εἶπεν εἶπεν εἶπεν
02008009 δὲ δὲ δέ
02008009 Μωυσῆς Μωυσῆς Μωυσῆς
02008009 πρὸς πρὸς πρός
02008009 Φαραώ Φαραώ Φαραώ
02008009 Τάξαι Τάξαι Τάξαι
02008009 πρὸς πρὸς πρός
02008009 μὲ μὲ μέ
02008009 πότε πότε πότε
02008009 εὔξωμαι εὔξωμαι εὔξωμαι
02008009 περὶ περὶ περί
02008009 σοῦ σοῦ σοῦ
02008009 καὶ καὶ καί
02008009 περὶ περὶ περί
02008009 τῶν τῶν τῶν
02008009 θεραπόντων θεραπόντων θεραπόντων
02008009 σου σου σου
02008009 καὶ καὶ καί
02008009 περὶ περὶ περί
02008009 τοῦ τοῦ τοῦ
02008009 λαοῦ λαοῦ λαοῦ
02008009 σου, σου σου
02008009 ἀφανίσαι ἀφανίσαι ἀφανίσαι
02008009 τοὺς τοὺς τούς
02008009 βατράχους βατράχους βατράχους
02008009 ἀπὸ ἀπὸ ἀπό
02008009 σοῦ σοῦ σοῦ
02008009 καὶ καὶ καί
02008009 ἀπὸ ἀπὸ ἀπό
02008009 τοῦ τοῦ τοῦ
02008009 λαοῦ λαοῦ λαοῦ
02008009 σου σου σου
02008009 καὶ καὶ καί
02008009 ἐκ ἐκ ἐκ
02008009 τῶν τῶν τῶν
02008009 οἰκιῶν οἰκιῶν οἰκιῶν
02008009 ὑμῶν· ὑμῶν ὑμῶν
02008009 πλὴν πλὴν πλήν
02008009 ἐν ἐν ἐν
02008009 τῷ τῷ τῷ
02008009 ποταμῷ ποταμῷ ποταμῷ
02008009 ὑπολειφθήσονται. ὑπολειφθήσονται ὑπολειφθήσονται
02008010 ὁ ὁ ὁ
02008010 δὲ δὲ δέ
02008010 εἶπεν εἶπεν εἶπεν
02008010 Εἰς Εἰς Εἰς
02008010 αὔριον. αὔριον αὔριον
02008010 εἶπεν εἶπεν εἶπεν
02008010 οὖν οὖν οὖν
02008010 Ὡς Ὡς Ὡς
02008010 εἴρηκας· εἴρηκας εἴρηκας
02008010 ἵνα ἵνα ἵνα
02008010 ἴδῃς ἴδῃς ἴδῃς
02008010 ὅτι ὅτι ὅτι
02008010 οὐκ οὐκ οὐ
02008010 ἔστιν ἔστιν ἐστί(ν)
02008010 ἄλλος ἄλλος ἄλλος
02008010 πλὴν πλὴν πλήν
02008010 Κυρίου· Κυρίου Κυρίου
02008011 καὶ καὶ καί
02008011 περιαιρεθήσονται περιαιρεθήσονται περιαιρεθήσονται
02008011 οἱ οἱ οἱ
02008011 βάτραχοι βάτραχοι βάτραχοι
02008011 ἀπὸ ἀπὸ ἀπό
02008011 σοῦ σοῦ σοῦ
02008011 καὶ καὶ καί
02008011 ἐκ ἐκ ἐκ
02008011 τῶν τῶν τῶν
02008011 οἰκιῶν οἰκιῶν οἰκιῶν
02008011 ὑμῶν ὑμῶν ὑμῶν
02008011 καὶ καὶ καί
02008011 ἐκ ἐκ ἐκ
02008011 τῶν τῶν τῶν
02008011 ἐπαύλεων ἐπαύλεων ἐπαύλεων
02008011 καὶ καὶ καί
02008011 ἀπὸ ἀπὸ ἀπό
02008011 τῶν τῶν τῶν
02008011 θεραπόντων θεραπόντων θεραπόντων
02008011 σου σου σου
02008011 καὶ καὶ καί
02008011 ἀπὸ ἀπὸ ἀπό
02008011 τοῦ τοῦ τοῦ
02008011 λαοῦ λαοῦ λαοῦ
02008011 σου· σου σου
02008011 πλὴν πλὴν πλήν
02008011 ἐν ἐν ἐν
02008011 τῷ τῷ τῷ
02008011 ποταμῷ ποταμῷ ποταμῷ
02008011 ὑπολειφθήσονται. ὑπολειφθήσονται ὑπολειφθήσονται
02008012 ἐξῆλθεν ἐξῆλθεν ἐξῆλθεν
02008012 δὲ δὲ δέ
02008012 Μωυσῆς Μωυσῆς Μωυσῆς
02008012 καὶ καὶ καί
02008012 Ἀαρὼν Ἀαρὼν Ἀαρών
02008012 ἀπὸ ἀπὸ ἀπό
02008012 Φαραώ· Φαραώ Φαραώ
02008012 καὶ καὶ καί
02008012 ἐβόησεν ἐβόησεν ἐβόησεν
02008012 Μωυσῆς Μωυσῆς Μωυσῆς
02008012 πρὸς πρὸς πρός
02008012 Κύριον Κύριον Κύριον
02008012 περὶ περὶ περί
02008012 τοῦ τοῦ τοῦ
02008012 ὁρισμοῦ ὁρισμοῦ ὁρισμοῦ
02008012 τῶν τῶν τῶν
02008012 βατράχων, βατράχων βατράχων
02008012 ὡς ὡς ὡς
02008012 ἐτάξατο ἐτάξατο ἐτάξατο
02008012 Φαραώ. Φαραώ Φαραώ
02008013 ἐποίησεν ἐποίησεν ἐποίησεν
02008013 δὲ δὲ δέ
02008013 Κύριος Κύριος Κύριος
02008013 καθάπερ καθάπερ καθάπερ
02008013 εἶπεν εἶπεν εἶπεν
02008013 Μωυσῆς, Μωυσῆς Μωυσῆς
02008013 καὶ καὶ καί
02008013 ἐτελεύτησαν ἐτελεύτησαν ἐτελεύτησαν
02008013 οἱ οἱ οἱ
02008013 βάτραχοι βάτραχοι βάτραχοι
02008013 ἐκ ἐκ ἐκ
02008013 τῶν τῶν τῶν
02008013 οἰκιῶν οἰκιῶν οἰκιῶν
02008013 καὶ καὶ καί
02008013 ἐκ ἐκ ἐκ
02008013 τῶν τῶν τῶν
02008013 ἐπαύλεων ἐπαύλεων ἐπαύλεων
02008013 καὶ καὶ καί
02008013 ἐκ ἐκ ἐκ
02008013 τῶν τῶν τῶν
02008013 ἀγρῶν· ἀγρῶν ἀγρῶν
02008014 καὶ καὶ καί
02008014 συνήγαγον συνήγαγον συνήγαγον
02008014 αὐτοὺς αὐτοὺς αὐτούς
02008014 θιμωνιὰς θιμωνιὰς θιμωνιάς
02008014 θιμωνιάς, θιμωνιάς θιμωνιάς
02008014 καὶ καὶ καί
02008014 ὤζεσεν ὤζεσεν ὤζεσεν
02008014 ἡ ἡ ἡ
02008014 γῆ. γῆ γῆ
02008015 ἰδὼν ἰδὼν ἰδών
02008015 δὲ δὲ δέ
02008015 Φαραὼ Φαραὼ Φαραώ
02008015 ὅτι ὅτι ὅτι
02008015 γέγονεν γέγονεν γέγονεν
02008015 ἀνάψυξις, ἀνάψυξις ἀνάψυξις
02008015 ἐβαρύνθη ἐβαρύνθη ἐβαρύνθη
02008015 ἡ ἡ ἡ
02008015 καρδία καρδία καρδία
02008015 αὐτοῦ αὐτοῦ αὐτοῦ
02008015 καὶ καὶ καί
02008015 οὐκ οὐκ οὐ
02008015 εἰσήκουσεν εἰσήκουσεν εἰσήκουσεν
02008015 αὐτῶν, αὐτῶν αὐτῶν
02008015 καθάπερ καθάπερ καθάπερ
02008015 ἐλάλησεν ἐλάλησεν ἐλάλησεν
02008015 Κύριος. Κύριος Κύριος
02008016 Εἶπεν Εἶπεν Εἶπεν
02008016 δὲ δὲ δέ
02008016 Κύριος Κύριος Κύριος
02008016 πρὸς πρὸς πρός
02008016 Μωυσῆν Μωυσῆν Μωυσῆν
02008016 Εἰπὸν Εἰπὸν Εἰπόν
02008016 Ἀαρών Ἀαρών Ἀαρών
02008016 Ἔκτεινον Ἔκτεινον Ἔκτεινον
02008016 τῇ τῇ τῇ
02008016 χειρὶ χειρὶ χειρί
02008016 τὴν τὴν τήν
02008016 ῥάβδον ῥάβδον ῥάβδον
02008016 σου σου σου
02008016 καὶ καὶ καί
02008016 πάταξον πάταξον πάταξον
02008016 τὸ τὸ τό
02008016 χῶμα χῶμα χῶμα
02008016 τῆς τῆς τῆς
02008016 γῆς, γῆς γῆς
02008016 καὶ καὶ καί
02008016 ἔσονται ἔσονται ἔσονται
02008016 σκνῖφες σκνῖφες σκνῖφες
02008016 ἔν ἔν ἐν/ἔν@
02008016 τε τε τε
02008016 τοῖς τοῖς τοῖς
02008016 ἀνθρώποις ἀνθρώποις ἀνθρώποις
02008016 καὶ καὶ καί
02008016 ἐν ἐν ἐν
02008016 τοῖς τοῖς τοῖς
02008016 τετράποσιν τετράποσιν τετράποσιν
02008016 καὶ καὶ καί
02008016 ἐν ἐν ἐν
02008016 πάσῃ πάσῃ πάσῃ
02008016 γῇ γῇ γῇ
02008016 Αἰγύπτου. Αἰγύπτου Αἰγύπτου
